University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,Birth Control,IUD ,Progesterone IUD ,Progestin ,Hormonal IUD ,Mirena ,Skyla ,Kyleena ,Liletta ,Copper IUD ,Non-Hormonal IUD ,Nonhormonal IUD ,Paragard ,Contraceptive implant ,Nexplanon ,Contraceptive injection ,Control shot ,Depo-Provera ,Depo ,emergency contraception ,emergency contraceptives ,morning after pill ,Plan B ,levonorgestrel ,ella ,ulipristal acetate ,contraceptive pill ,control pill ,diaphragm ,spermicide ,contraceptive patch ,control patch ,vaginal ring ,control ring ,contraceptive ring ,cervical cap,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
Northern Kentucky University,https://inside.nku.edu,20,"['https://inside.nku.edu/hcsw/health/nurse-practitioner-services.html', 'https://inside.nku.edu/hcsw/health.html', 'https://inside.nku.edu/artsci/departments/chemistry/about/diversity/percyjulian.html', 'https://inside.nku.edu/president/communication/march-board-of-regents-meeting-summary.html', 'https://inside.nku.edu/hcsw/resources/online-resources.html', 'https://inside.nku.edu/library/about/news/archive/archive2018/newtitles-dec17.html', 'https://inside.nku.edu/artsci/departments/chemistry/about/diversity.html', 'https://inside.nku.edu/content/dam/hisgeo/docs/archives/Vol2_1_F1986perspectives.pdf', 'https://inside.nku.edu/artsci/centers/cinsam/aboutcinsam/people.html', 'https://inside.nku.edu/content/dam/student-government-association/PastAdministrations/docs/sga14-15docs/Minutes%20for%20October%2027.pdf', 'https://inside.nku.edu/latino.html', 'https://inside.nku.edu/steelyarchives/specialcollections/alphabeticallist/kirtley/container3.html', 'https://inside.nku.edu/content/dam/student-government-association/PastAdministrations/docs/sga14-15docs/Minutes%20for%20January%2026.pdf', 'https://inside.nku.edu/content/dam/student-government-association/PastAdministrations/docs/sga14-15docs/Minutes%20forDecember%2001.pdf']",18771,66.26,7.68,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.549,0.15,"['Thu, 16 Jul 2020 04:43:57 GMT', 'Thu, 16 Jul 2020 04:43:58 GMT', 'Thu, 16 Jul 2020 04:43:58 GMT', 'Thu, 16 Jul 2020 04:43:59 GMT', 'Thu, 16 Jul 2020 04:43:59 GMT', 'Thu, 16 Jul 2020 04:44:00 GMT', 'Mon, 06 Apr 2020 20:21:00 GMT', 'Thu, 16 Jul 2020 04:44:01 GMT', 'Fri, 01 May 2020 13:28:34 GMT', 'Wed, 08 Feb 2017 17:04:01 GMT', 'Thu, 16 Jul 2020 04:44:02 GMT', 'Wed, 13 Dec 2017 20:07:40 GMT', 'Wed, 13 Dec 2017 20:07:45 GMT', 'Wed, 13 Dec 2017 20:07:40 GMT', 'Thu, 16 Jul 2020 03:51:57 GMT', 'Thu, 16 Jul 2020 04:44:03 GMT', 'Thu, 16 Jul 2020 04:48:59 GMT', 'Wed, 13 Dec 2017 20:07:41 GMT', 'Wed, 13 Dec 2017 20:07:46 GMT', 'Wed, 13 Dec 2017 20:07:47 GMT']",3,"['https://inside.nku.edu', 'https://inside.nku.edu/careerservices/students/HireNKU.html', 'https://inside.nku.edu/careerservices/students/teachercandidates.html', 'https://inside.nku.edu/content/dam/careerservices/docs/teachercandidates/Teacher%20-%20Sample%20Email%202.docx']",1
Western Kentucky University,https://www.wku.edu/healthservices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Grambling State University,https://www.gram.edu/student-life/services/health-center,1,['https://www.gram.edu/student-life/services/health-center/services.php'],1204,74.02,5.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.758,-0.032,[-1],-1,[],1
Louisiana State University Alexandria,https://www.lsua.edu/campus-life/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Louisiana State University and Agricultural & Mechanical College,https://lsu.edu/shc,5,"['https://www.lsu.edu/shc/files/assessment/NCHA-II_SPRING_2017_EXECUTIVE_SUMMARY.pdf', 'https://www.lsu.edu/shc/files/assessment/NCHA-II-web-spring-2013-lsu-exectuive-summary-data-report.pdf', 'http://www.lsu.edu/shc/files/assessment/NCHA-II-SPRING0-2017-LOUISIANA-STATE-UNIVERSITY-DATA-REPORT.pdf', 'https://www.lsu.edu/shc/files/injection-prices.pdf', 'https://www.lsu.edu/shc/about/cost-common-services.php']",461,77,4.74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.013,0.55,-0.167,"['Thu, 11 Jan 2018 17:21:46 GMT', 'Mon, 23 Oct 2017 14:00:52 GMT', -1, 'Mon, 23 Oct 2017 14:00:49 GMT', -1]",0,['https://lsu.edu/shc'],1
Louisiana State University Shreveport,https://www.lsuhs.edu,3,"['https://www.lsuhs.edu/fs/resource-manager/view/9a75b915-85ab-4650-aa1c-8d65cd26c0d8', 'https://www.lsuhs.edu/centers/feist-weiller-cancer-center/patients/patient-guide/partners-in-wellness', 'https://www.lsuhs.edu/fs/resource-manager/view/1e525293-63d3-49e5-be20-41e7b65aafeb']",190488,92.73,3.33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.85,0.05,"[-1, -1, -1]",0,['https://www.lsuhs.edu'],1
Louisiana Tech University,https://guiceblog.latech.edu/2016/11/28/a-paige-from-our-student-health-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
McNeese State University,https://www.mcneese.edu/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of New Orleans,https://www.uno.edu/campus-health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Nicholls State University,https://www.nicholls.edu/health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Louisiana at Monroe,https://www.ulm.edu/healthclinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Northwestern State University of Louisiana,https://www.nsula.edu/health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Southeastern Louisiana University,https://www.southeastern.edu/admin/health_ctr,11,"['http://www.southeastern.edu/admin/health_ctr/lgbtqhealth/index.html', 'http://www.southeastern.edu/admin/health_ctr/educational/index.html', 'https://www.southeastern.edu/admin/health_ctr/soar/tailgate2015.html', 'https://www.southeastern.edu/admin/health_ctr/soar/nomore2016.html', 'https://www.southeastern.edu/admin/health_ctr/self_care/index.html', 'https://www.southeastern.edu/admin/health_ctr/meningococcal_disease/index.html', 'https://www.southeastern.edu/admin/health_ctr/lightenuplions/forms/index.html', 'http://www.southeastern.edu/admin/health_ctr/men/index.html', 'http://www.southeastern.edu/admin/health_ctr/tb_ppd/index.html', 'https://www.southeastern.edu/admin/health_ctr/soar/inthezone2016.html', 'http://www.southeastern.edu/admin/health_ctr/available_services/index.html']",3102,74.97,5.63,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.021,0.621,-0.005,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://www.southeastern.edu/admin/health_ctr', 'https://www.southeastern.edu/admin/health_ctr/available_services/index.html']",1
Southern University and A & M College,http://www.subr.edu/page/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Southern University at New Orleans,http://www.suno.edu/page/counseling-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Louisiana at Lafayette,https://studenthealth.louisiana.edu,3,"['https://studenthealth.louisiana.edu/content/about-us/frequent-questions', 'https://studenthealth.louisiana.edu/node/45', 'https://studenthealth.louisiana.edu/services-available/womens-health/pregnancy-resources']",3901,72.4,6.85,8,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.707,0.113,"['Thu, 16 Jul 2020 04:44:07 GMT', 'Thu, 16 Jul 2020 04:44:08 GMT', 'Thu, 16 Jul 2020 04:44:09 GMT']",1,"['https://studenthealth.louisiana.edu', 'https://studenthealth.louisiana.edu/content/about-us/frequent-questions']",1
University of Maine at Farmington,http://www2.umf.maine.edu/studenthealth,12,"['http://www2.umf.maine.edu/studenthealth/available-birth-control/', 'http://www2.umf.maine.edu/studenthealth/emergency-contraception/', 'http://www2.umf.maine.edu/studenthealth/health-care-services/', 'http://www2.umf.maine.edu/studenthealth/health-center-staff/terri-shaw-administrative-specialist/', 'http://www2.umf.maine.edu/studenthealth/health-articlesbrochures/', 'http://www2.umf.maine.edu/studenthealth/sapars-on-campus/', 'http://www2.umf.maine.edu/studenthealth/use-of-the-health-center/', 'http://www2.umf.maine.edu/studenthealth/health-center-staff/denise-boothby-r-n-m-s-n/', 'http://www2.umf.maine.edu/studenthealth/location-and-hours/', 'http://www2.umf.maine.edu/studenthealth/health-center-staff/bryn-doiron-r-d/', 'http://www2.umf.maine.edu/studenthealth/list-of-current-fees/', 'http://www2.umf.maine.edu/studenthealth/health-center-staff/shelley-hickey-np/']",4120,79.66,5.05,35,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0.085,0.625,0.072,"[-1, -1, -1, -1, 'Thu, 16 Jul 2020 05:48:01 GMT', -1, -1, -1, 'Thu, 16 Jul 2020 05:10:00 GMT', -1, -1, -1]",1,"['http://www2.umf.maine.edu/studenthealth', 'http://www2.umf.maine.edu/studenthealth/list-of-current-fees/']",1
University of Maine at Fort Kent,https://www.umfk.edu/wellness/clinic,1,['https://www.umfk.edu/wellness/clinic/'],598,76.73,5.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.74,0.068,[-1],0,['https://www.umfk.edu/wellness/clinic'],1
University of Maine at Machias,https://machias.edu/campus-life/student-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Maine,https://umaine.edu/wellness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Maine Maritime Academy,https://mainemaritime.edu/student-life/health-and-counseling-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Maine at Presque Isle,https://www.umpi.edu/offices/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Southern Maine,https://usm.maine.edu/uhcs/health-services,1,['https://usm.maine.edu/uhcs/health-services'],513,70.46,6.12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.681,0.1,"['Thu, 16 Jul 2020 04:45:12 GMT']",0,['https://usm.maine.edu/uhcs/health-services'],1
University of Baltimore,https://www.ubalt.edu/campus-life/recreation-and-wellness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Bowie State University,https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Coppin State University,https://www.coppin.edu/chc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Frostburg State University,https://www.frostburg.edu/brady-health,10,"['https://www.frostburg.edu/brady-health/Services/womens-healthbirth-control.php', 'https://www.frostburg.edu/brady-health/Services/womens-health-frequently-asked-questions.php', 'https://www.frostburg.edu/brady-health/family.php', 'https://www.frostburg.edu/brady-health/Services/index.php', 'https://www.frostburg.edu/brady-health/Services/e-contraception.php', 'https://www.frostburg.edu/brady-health/Services/fees.php', 'https://www.frostburg.edu/brady-health/Services/advanced-directives.php', 'https://www.frostburg.edu/brady-health/Services/allergy-injections.php']",4867,74,6.34,40,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0.067,0.643,0.103,"[-1, 'Tue, 25 Jul 2017 11:17:21 GMT', -1, -1, 'Tue, 25 Jul 2017 11:17:21 GMT', -1, -1, -1, -1, -1]",1,"['https://www.frostburg.edu/brady-health', 'https://www.frostburg.edu/brady-health/family.php']",1
University of Maryland University College,https://health.umd.edu,8,"['http://health.umd.edu/medical-behavioral-health/womens-health', 'http://health.umd.edu/wellness-advocacy/sexual-health', 'http://health.umd.edu/wellness-advocacy-sexual-health/sexual-health-referrals', 'https://health.umd.edu/home/covid-19-uhc-operations', 'http://health.umd.edu/peerpresentations', 'http://health.umd.edu/pharmacy']",8323,71.41,7.02,41,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,5,0,0,3,0,2,0,2,0,1,0,1,0,1,0,0,0,0.081,0.571,0.254,"[-1, -1, -1, 'Wed, 01 Jul 2020 20:25:02 GMT', 'Thu, 15 Nov 2018 14:37:13 GMT', -1, 'Sat, 28 Sep 2019 16:01:20 GMT', -1]",1,"['https://health.umd.edu', 'https://health.umd.edu/pharmacy']",1
University of Maryland Baltimore County,https://www.umaryland.edu/studenthealth/student-health-center,1,['https://www.umaryland.edu/studenthealth/student-health-center/'],1772,69.65,6.32,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.443,0.194,[-1],0,['https://www.umaryland.edu/studenthealth/student-health-center'],1
University of Maryland College Park,https://health.umd.edu,8,"['http://health.umd.edu/medical-behavioral-health/womens-health', 'http://health.umd.edu/wellness-advocacy/sexual-health', 'http://health.umd.edu/wellness-advocacy-sexual-health/sexual-health-referrals', 'https://health.umd.edu/home/covid-19-uhc-operations', 'http://health.umd.edu/peerpresentations', 'http://health.umd.edu/pharmacy']",8323,71.41,7.02,41,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,5,0,0,3,0,2,0,2,0,1,0,1,0,1,0,0,0,0.081,0.571,0.254,"[-1, -1, -1, 'Wed, 01 Jul 2020 20:25:02 GMT', 'Thu, 15 Nov 2018 14:37:13 GMT', -1, 'Sat, 28 Sep 2019 16:01:20 GMT', -1]",1,"['https://health.umd.edu', 'https://health.umd.edu/pharmacy']",1
University of Maryland Eastern Shore,https://www.umes.edu/StudentHealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Morgan State University,https://www.morgan.edu/healthservices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Salisbury University,https://www.salisbury.edu/administration/student-affairs/student-health-services,12,"['https://www.salisbury.edu/administration/student-affairs/student-health-services/health-links/birth-control-pill.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/health-links/patch.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/health-links/', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/health-links/vaginal-ring.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/health-links/contraceptive-resources.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/services/acute-care/acne.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/health-links/hormonal-injection.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/fees.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/services/gyno.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/services/primary-care.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/health-links/smokingfacts.aspx']",10328,74.62,5.89,21,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,3,0,0,0,0.08,0.567,0.058,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0,['https://www.salisbury.edu/administration/student-affairs/student-health-services'],1
St Mary's College of Maryland,https://www.smcm.edu/wellness,7,"['https://www.smcm.edu/wellness/health-services/urgent-care/', 'http://www.smcm.edu/wellness/resources/', 'https://www.smcm.edu/wellness/health-services/services/', 'http://www.smcm.edu/wellness/front-page-2/eligibility/', 'https://www.smcm.edu/wellness/health-services/', 'https://www.smcm.edu/wellness/']",6538,76.97,4.52,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0.774,-0.099,"[-1, -1, -1, -1, -1, -1, -1]",0,['https://www.smcm.edu/wellness'],1
Towson University,https://www.towson.edu/healthcenter,6,"['https://www.towson.edu/healthcenter/health-education/sexual-health.html', 'https://www.towson.edu/healthcenter/health-education/peer-education/workshop-request.html', 'https://www.towson.edu/healthcenter/health-education/peer-education/sexual-health-education/', 'https://www.towson.edu/healthcenter/services.html', 'https://www.towson.edu/healthcenter/health-education/']",9131,84.4,4.16,55,32,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,6,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0.086,0.507,0.206,"[-1, 'Fri, 28 Jun 2019 15:41:46 GMT', -1, -1, -1, -1]",1,"['https://www.towson.edu/healthcenter', 'https://www.towson.edu/healthcenter/health-education/index.html']",1
Bridgewater State University,https://www.bridgew.edu/student-life/wellness-safety/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Fitchburg State University,https://www.fitchburgstate.edu/offices-services-directory/health-services,4,"['https://www.fitchburgstate.edu/offices-services-directory/health-services/health-services-common-issues/', 'https://www.fitchburgstate.edu/offices-services-directory/health-services/', 'https://www.fitchburgstate.edu/offices-services-directory/health-services/services-provided/', 'https://www.fitchburgstate.edu/offices-services-directory/health-services/sexual-assault/']",4761,78.69,5.02,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0.573,0.257,"['Thu, 16 Jul 2020 06:04:00 GMT', 'Thu, 16 Jul 2020 06:04:02 GMT', 'Thu, 16 Jul 2020 06:04:05 GMT', 'Thu, 16 Jul 2020 06:04:08 GMT']",0,['https://www.fitchburgstate.edu/offices-services-directory/health-services'],1
Framingham State University,https://www.framingham.edu/student-life/health-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Massachusetts Lowell,https://www.uml.edu/student-services/health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Massachusetts Amherst,https://www.umass.edu/uhs,8,"['https://www.umass.edu/uhs/services/womenshealth', 'https://www.umass.edu/uhs/services/womenshealth/servicelist', 'https://www.umass.edu/uhs/services/resources', 'https://www.umass.edu/uhs/services/pharmacy/contraception', 'https://www.umass.edu/uhs/services/pharmacy/otc', 'https://www.umass.edu/uhs/services-and-programs/medical-care/sexual-health-stis-and-hiv', 'https://www.umass.edu/uhs/accesstocare/tips']",3299,54.01,8.29,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0.468,0.128,"[-1, -1, -1, 'Wed, 12 Nov 2014 19:19:12 GMT', -1, -1, -1, -1]",2,"['https://www.umass.edu/uhs', 'https://www.umass.edu/uhs/services/pharmacy', 'https://www.umass.edu/uhs/services/pharmacy/contraception']",1
University of Massachusetts Boston,https://www.umb.edu/healthservices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Massachusetts Maritime Academy,https://www.maritime.edu/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Massachusetts College of Liberal Arts,http://www.mcla.edu/Student_Life/wellness/healthservices,1,['http://www.mcla.edu/Student_Life/wellness/healthservices/index'],1515,4.65,21.8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.64,0.163,"['Wed, 08 Jul 2020 14:27:52 GMT']",1,"['http://www.mcla.edu/Student_Life/wellness/healthservices', 'http://www.mcla.edu/Student_Life/wellness/healthservices/index']",1
Salem State University,https://www.salemstate.edu/campus-life/student-services/counseling-and-health-services/health-services,2,"['https://www.salemstate.edu/campus-life/student-services/counseling-and-health-services/health-services/sexual-health-services', 'https://www.salemstate.edu/campus-life/student-services/counseling-and-health-services/health-services']",4027,62.13,9.45,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,8,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0.08,0.57,0.178,"['Thu, 16 Jul 2020 05:11:05 GMT', 'Thu, 16 Jul 2020 05:11:06 GMT']",0,['https://www.salemstate.edu/campus-life/student-services/counseling-and-health-services/health-services'],1
University of Massachusetts Dartmouth,https://www.umassd.edu/studentaffairs/health,2,"['https://www.umassd.edu/studentaffairs/health/services/', 'https://www.umassd.edu/studentaffairs/health/']",1344,69.84,8.34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.676,0.096,"['Tue, 14 Jul 2020 15:45:55 GMT', 'Tue, 14 Jul 2020 16:02:54 GMT']",0,['https://www.umassd.edu/studentaffairs/health'],1
Westfield State University,http://www.westfield.ma.edu/student-life/health-services,1,['http://www.westfield.ma.edu/student-life/health-services/std-clinics'],546,86.71,3.65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.687,0.167,"['Thu, 16 Jul 2020 06:04:39 GMT']",1,"['http://www.westfield.ma.edu/student-life/health-services', 'http://www.westfield.ma.edu/student-life/health-services/std-clinics']",1
Worcester State University,https://www.worcester.edu/Health-Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Central Michigan University,https://www.cmich.edu/lifeatCMU/Pages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Eastern Michigan University,https://www.emich.edu/uhs,1,['https://www.emich.edu/uhs/student-insurance/index.php'],1043,41.5,12.24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.768,0.117,[-1],1,"['https://www.emich.edu/uhs', 'https://www.emich.edu/uhs/student-insurance/index.php']",1
Ferris State University,https://www.ferris.edu/htmls/studentlife/hcenter,1,['https://www.ferris.edu/HTMLS/studentlife/HCenter/services/contraceptive.htm'],403,74.74,5.05,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.156,0.631,0.205,[-1],-1,[],1
Grand Valley State University,https://www.gvsu.edu/campushealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Lake Superior State University,https://www.lssu.edu/health-care-center,1,['https://www.lssu.edu/health-care-center/services/'],1001,66.7,6.61,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.042,0.733,0.167,[-1],1,"['https://www.lssu.edu/health-care-center', 'https://www.lssu.edu/health-care-center/services/']",1
