University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,Condom,Condoms,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
Coastal Carolina University,https://www.coastal.edu/health,,,,,,,,,,,,,,,0
South Carolina State University,https://www.scsu.edu/studentaffairs,,,,,,,,,,,,,,,0
University of South Carolina Upstate,https://www.uscupstate.edu/campus-life/health-and-safety/health-services,,,,,,,,,,,,,,,0
Winthrop University,https://www.winthrop.edu/hcs,2,"['https://www.winthrop.edu/hcs/sexually-transmitted-infections-stis.aspx', 'https://www.winthrop.edu/hcs/cs-dont-cancel-that-class.aspx']",2734,70.29,6.32,7,4,3,0.043,0.687,0.003,"[-1, -1]",2,"['https://www.winthrop.edu/hcs', 'https://www.winthrop.edu/hcs/cs-request-outreach.aspx', 'https://www.winthrop.edu/hcs/cs-dont-cancel-that-class.aspx']",1
Black Hills State University,https://www.bhsu.edu/Student-Life/Student-Services/Student-Health-Services,,,,,,,,,,,,,,,0
Dakota State University,https://dsu.edu/student-life,,,,,,,,,,,,,,,0
Northern State University,https://www.northern.edu/campus-life/health-services,,,,,,,,,,,,,,,0
South Dakota State University,https://www.sdstate.edu/wellness-center/student-health-clinic,,,,,,,,,,,,,,,0
University of South Dakota,https://www.usd.edu/student-life/student-health,,,,,,,,,,,,,,,0
Austin Peay State University,https://www.apsu.edu/health-and-counseling/boyd-health-services,,,,,,,,,,,,,,,0
East Tennessee State University,https://www.etsu.edu/nursing/universityhealth,,,,,,,,,,,,,,,0
University of Memphis,https://www.memphis.edu/health,,,,,,,,,,,,,,,0
Middle Tennessee State University,https://www.mtsu.edu/healthservices,2,"['https://www.mtsu.edu/healthservices/std.php', 'https://www.mtsu.edu/healthservices/women/exam.php']",2347,83.43,4.44,9,5,4,0.058,0.511,0.209,"[-1, -1]",2,"['https://www.mtsu.edu/healthservices', 'https://www.mtsu.edu/healthservices/women/index.php', 'https://www.mtsu.edu/healthservices/std.php']",1
The University of Tennessee Chattanooga,https://www.utc.edu/university-health-services,,,,,,,,,,,,,,,0
The University of Tennessee Knoxville,https://studenthealth.utk.edu,,,,,,,,,,,,,,,0
The University of Tennessee Martin,https://www.utm.edu/departments/shcs,,,,,,,,,,,,,,,0
Tennessee State University,http://www.tnstate.edu/campus_life,,,,,,,,,,,,,,,0
Tennessee Technological University,https://www.tntech.edu/healthservices,1,['https://www.tntech.edu/healthservices/faqs.php'],832,81.64,3.99,2,1,1,0.025,0.65,0.141,[-1],1,"['https://www.tntech.edu/healthservices', 'https://www.tntech.edu/healthservices/faqs.php']",1
Angelo State University,https://www.angelo.edu/services/health_clinic_counseling,,,,,,,,,,,,,,,0
Texas A & M University Corpus Christi,https://healthcenter.tamucc.edu,,,,,,,,,,,,,,,0
Texas A&M University Texarkana,https://tamut.edu/Campus-Life/Student-Health-Services,,,,,,,,,,,,,,,0
Texas A & M University Commerce,https://www.tamuc.edu/campusLife/campusServices/studentHealthServices,,,,,,,,,,,,,,,0
University of Houston Clear Lake,https://www.uhcl.edu/student-affairs/health-wellness/health-services,,,,,,,,,,,,,,,0
University of Houston Downtown,https://www.uhd.edu/student-life/health/Pages,,,,,,,,,,,,,,,0
University of Houston Victoria,https://www.uhv.edu/counseling/health-services,,,,,,,,,,,,,,,0
University of Houston,https://www.uh.edu/healthcenter,,,,,,,,,,,,,,,0
Lamar University,https://www.lamar.edu/students/student-engagement/student-health-center,,,,,,,,,,,,,,,0
Texas A & M International University,https://www.tamiu.edu/health,2,"['https://www.tamiu.edu/health/services.shtml', 'https://www.tamiu.edu/health/minorconsent.pdf']",522,51.92,8.76,1,1,0,0.02,0.642,0.163,"[-1, 'Thu, 16 Jul 2020 07:00:27 GMT']",1,"['https://www.tamiu.edu/health', 'https://www.tamiu.edu/health/services.shtml']",1
Midwestern State University,https://msutexas.edu/healthcenter,,,,,,,,,,,,,,,0
University of North Texas,https://studentaffairs.unt.edu/student-health-and-wellness-center,10,"['https://studentaffairs.unt.edu/student-health-and-wellness-center/services/condom-club', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/services/health-education', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/services', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/resources/take-precautions-against-zika-virus-when-traveling', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/coronavirus-appointment-updates', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/services/meadows-center-health-resources', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/resources/dont-forget-these-important-items-for-move-in', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/resources/what-to-bring-to-college', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/administrative/health-center-pricing', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/services/gynecological-health']",9007,66.41,8.02,66,44,22,0.087,0.564,0.083,"['Thu, 16 Jul 2020 11:32:04 GMT', 'Thu, 16 Jul 2020 09:53:05 GMT', 'Thu, 16 Jul 2020 12:30:42 GMT', 'Thu, 16 Jul 2020 14:29:23 GMT', 'Thu, 16 Jul 2020 13:42:40 GMT', 'Thu, 16 Jul 2020 11:06:14 GMT', 'Thu, 16 Jul 2020 07:16:49 GMT', 'Thu, 16 Jul 2020 14:29:24 GMT', 'Thu, 16 Jul 2020 07:13:11 GMT', 'Thu, 16 Jul 2020 13:45:30 GMT']",1,"['https://studentaffairs.unt.edu/student-health-and-wellness-center', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/services/gynecological-health']",1
The University of Texas Rio Grande Valley,https://www.utrgv.edu/health-services,,,,,,,,,,,,,,,0
Prairie View A & M University,https://www.pvamu.edu/healthservices,5,"['https://www.pvamu.edu/healthservices/2019/05/06/panthers-promoting-healthy-decisions/', 'https://www.pvamu.edu/healthservices/student-counseling-services/relationship-sexual-violence-program/sexual-assault-section/know-the-signs/', 'https://www.pvamu.edu/healthservices/health-education/', 'https://www.pvamu.edu/healthservices/student-counseling-services/relationship-sexual-violence-program/sexual-assault-section/facts-about-sa/', 'https://www.pvamu.edu/healthservices/']",4442,70.6,7.66,5,4,1,0.035,0.451,0.279,"[-1, -1, -1, -1, -1]",0,['https://www.pvamu.edu/healthservices'],1
Sam Houston State University,https://www.shsu.edu/dept/student-health-center,1,['https://www.shsu.edu/dept/student-health-center/services'],2359,53.05,10.15,2,1,1,0.018,0.792,0.083,[-1],1,"['https://www.shsu.edu/dept/student-health-center', 'https://www.shsu.edu/dept/student-health-center/services']",1
Stephen F Austin State University,http://www.sfasu.edu/life-at-sfa/health-safety/health-clinic,,,,,,,,,,,,,,,0
Texas State University,https://www.healthcenter.txstate.edu,3,"['https://www.healthcenter.txstate.edu/SERVICES.html', 'https://www.healthcenter.txstate.edu/SERVICES/STI-Screenings-and-HIV-Testing.html', 'https://www.healthcenter.txstate.edu/HPS/request-presentation.html']",5081,73.58,6.77,17,12,5,0.072,0.514,0.192,"['Wed, 01 Jul 2020 20:48:53 GMT', 'Thu, 02 Jul 2020 02:23:30 GMT', 'Thu, 02 Jul 2020 22:07:11 GMT']",1,"['https://www.healthcenter.txstate.edu', 'https://www.healthcenter.txstate.edu/SERVICES/STI-Screenings-and-HIV-Testing.html']",1
Sul Ross State University,https://www.sulross.edu/page/343/student-health-services,,,,,,,,,,,,,,,0
Tarleton State University,https://www.tarleton.edu/healthservices,,,,,,,,,,,,,,,0
Texas A & M University Kingsville,http://www.tamuk.edu/shw,1,['https://www.tamuk.edu/shw/events.html'],318,83.07,3.83,1,1,0,0.028,0.692,-0.021,"['Wed, 08 Jul 2020 18:39:45 GMT']",1,"['http://www.tamuk.edu/shw', 'http://www.tamuk.edu/shw/events.html']",1
Texas A & M University College Station,https://shs.tamu.edu,,,,,,,,,,,,,,,0
The University of Texas at Arlington,https://www.uta.edu/healthservices,1,['https://www.uta.edu/healthservices/fees%20and%20services/pharmacy.php'],689,66.53,8.72,2,1,1,0.026,0.588,0.12,[-1],2,"['https://www.uta.edu/healthservices', 'https://www.uta.edu/healthservices/fees%20and%20services/emergency.php', 'https://www.uta.edu/healthservices/fees%20and%20services/pharmacy.php']",1
The University of Texas at Austin,https://healthyhorns.utexas.edu,10,"['https://healthyhorns.utexas.edu/hs_freecondoms.html', 'https://healthyhorns.utexas.edu/hs_condoms.html', 'https://healthyhorns.utexas.edu/hs_typesofcondoms.html', 'https://healthyhorns.utexas.edu/safersex/', 'https://healthyhorns.utexas.edu/hs_contraception.html', 'https://www.healthyhorns.utexas.edu/hs_playsafe.html', 'https://healthyhorns.utexas.edu/hs_lube.html', 'https://www.healthyhorns.utexas.edu/HT/HT_RAresources.html', 'https://healthyhorns.utexas.edu/hs_mens_sexualhealth.html', 'https://www.healthyhorns.utexas.edu/HT/images/BNB_PlaySafe.pdf']",8984,77.04,5.63,331,199,132,0.231,0.559,0.15,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, 'Mon, 24 Oct 2016 16:27:00 GMT']",2,"['https://healthyhorns.utexas.edu', 'https://healthyhorns.utexas.edu/hs_playsafe.html', 'https://healthyhorns.utexas.edu/hs_freecondoms.html']",1
The University of Texas at Dallas,https://www.utdallas.edu/healthcenter,,,,,,,,,,,,,,,0
The University of Texas at El Paso,https://www.utep.edu/chs/shc,,,,,,,,,,,,,,,0
The University of Texas at Tyler,https://www.uttyler.edu/clinic,1,['https://www.uttyler.edu/clinic/stds.php'],881,89.98,2.58,5,3,2,0.101,0.594,0.169,[-1],1,"['https://www.uttyler.edu/clinic', 'https://www.uttyler.edu/clinic/stds.php']",1
The University of Texas at San Antonio,https://www.utsa.edu/health,10,"['https://www.utsa.edu/health/edu/sexualhealth.html', 'http://www.utsa.edu/health/files/Condoms%20and%20Spermicides.pdf', 'http://www.utsa.edu/health/files/Contraceptive%20(Oral).pdf', 'http://www.utsa.edu/health/files/Contraceptive%20(Vaginal%20Ring).pdf', 'http://www.utsa.edu/health/files/Chlamydia.pdf', 'http://www.utsa.edu/health/files/Gonorrhea.pdf', 'http://www.utsa.edu/health/forms/WellWomensClinic.pdf', 'http://www.utsa.edu/health/files/Syphilis.pdf', 'http://www.utsa.edu/health/files/HIV.pdf', 'https://www.utsa.edu/health/resources/']",1696,72.01,6.12,10,6,4,0.078,0.6,0.125,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",-1,[],1
Texas Southern University,http://students.tsu.edu/departments/health-services,,,,,,,,,,,,,,,0
Texas Tech University,https://www.depts.ttu.edu/studenthealth,1,['https://www.depts.ttu.edu/studenthealth/travelhealthquestionnaire/'],1363,88.91,3.18,2,1,1,0.019,0.495,-0.036,[-1],1,"['https://www.depts.ttu.edu/studenthealth', 'https://www.depts.ttu.edu/studenthealth/travelhealthquestionnaire/']",1
Texas Woman's University,https://twu.edu/student-health-services,,,,,,,,,,,,,,,0
West Texas A & M University,https://www.wtamu.edu/student-support/medical-services,1,['https://www.wtamu.edu/student-support/medical-services/patient-education-and-information.html'],2128,77.35,6.11,4,2,2,0.042,0.657,0.093,"['Tue, 07 Jul 2020 02:44:41 GMT']",1,"['https://www.wtamu.edu/student-support/medical-services', 'https://www.wtamu.edu/student-support/medical-services/patient-education-and-information.html']",1
Dixie State University,https://wellness.dixie.edu,1,['https://wellness.dixie.edu/'],901,65.41,6.95,2,1,1,0.031,0.589,0.17,[-1],0,['https://wellness.dixie.edu'],1
Utah State University,https://health.usu.edu,,,,,,,,,,,,,,,0
Utah Valley University,https://www.uvu.edu/studenthealth,,,,,,,,,,,,,,,0
University of Utah,https://studenthealth.utah.edu,1,['https://studenthealth.utah.edu/services/preventive-care.php'],748,85.38,5.11,1,1,0,0.018,0.543,0.004,[-1],1,"['https://studenthealth.utah.edu', 'https://studenthealth.utah.edu/services/preventive-care.php']",1
Weber State University,https://www.weber.edu/healthcenter,,,,,,,,,,,,,,,0
Castleton University,https://www.castleton.edu/campus-life/student-resources/health-wellness,,,,,,,,,,,,,,,0
Lyndon State College,https://www.northernvermont.edu/student-life/student-wellness-and-safety/lyndon-health-and-counseling,,,,,,,,,,,,,,,0
Vermont Technical College,https://www.vtc.edu/student-life/health-services,,,,,,,,,,,,,,,0
University of Vermont,https://www.uvm.edu/health/SHS,,,,,,,,,,,,,,,0
College of William and Mary,https://www.wm.edu/offices/wellness/healthcenter,3,"['https://www.wm.edu/offices/wellness/healthcenter/services/womenshealth/birthcontrol/index.php', 'https://www.wm.edu/offices/wellness/healthcenter/documents/pap_test.pdf', 'https://www.wm.edu/offices/wellness/healthcenter/documents/gyn_form.pdf']",775,90.08,4.4,4,2,2,0.021,0.738,0.089,"[-1, 'Thu, 16 Jul 2020 02:02:13 GMT', 'Thu, 16 Jul 2020 02:02:13 GMT']",3,"['https://www.wm.edu/offices/wellness/healthcenter', 'https://www.wm.edu/offices/wellness/healthcenter/services/index.php', 'https://www.wm.edu/offices/wellness/healthcenter/services/womenshealth/index.php', 'https://www.wm.edu/offices/wellness/healthcenter/services/womenshealth/birthcontrol/index.php']",1
Christopher Newport University,https://cnu.edu/life/health,,,,,,,,,,,,,,,0
George Mason University,https://shs.gmu.edu,7,"['https://shs.gmu.edu/about/condomrequestform/', 'https://shs.gmu.edu/healthed/birthcontrol/', 'https://shs.gmu.edu/healthed/sexualhealth/', 'https://shs.gmu.edu/healthed/sti/', 'https://shs.gmu.edu/about/forms/', 'https://shs.gmu.edu/services/prep/', 'https://shs.gmu.edu/services/womenshealth/']",4648,38.91,12.18,43,25,18,0.087,0.545,0.206,"[-1, -1, -1, -1, -1, -1, -1]",1,"['https://shs.gmu.edu', 'https://shs.gmu.edu/healthed/sti/']",1
James Madison University,https://www.jmu.edu/healthcenter,3,"['https://www.jmu.edu/healthcenter/TheWell/healthy-sexuality/safer-sex-center.shtml', 'https://www.jmu.edu/healthcenter/PreventionandEducation/health-education.shtml', 'https://www.jmu.edu/healthcenter/Forms/ECP_DecisionTree.pdf']",636,67.46,6.8,2,1,1,0.025,0.604,0.165,"[-1, -1, -1]",2,"['https://www.jmu.edu/healthcenter', 'https://www.jmu.edu/healthcenter/TheWell/index.shtml', 'https://www.jmu.edu/healthcenter/TheWell/health-education.shtml']",1
Longwood University,http://www.longwood.edu/health,,,,,,,,,,,,,,,0
University of Mary Washington,https://students.umw.edu/healthcenter,4,"['https://students.umw.edu/healthcenter/health-info/selfcare-center/', 'https://students.umw.edu/healthcenter/clinics/womens-clinic/emergency-contraception/', 'http://students.umw.edu/healthcenter/files/2020/03/womens-health-previsit-form.pdf', 'https://students.umw.edu/healthcenter/clinics/womens-clinic/glossary-of-terms/']",2113,59.19,8.53,5,4,1,0.03,0.578,0.135,"[-1, -1, -1, -1]",1,"['https://students.umw.edu/healthcenter', 'https://students.umw.edu/healthcenter/health-info/selfcare-center/']",1
Norfolk State University,"https://www.nsu.edu/Campus-Life/Our-Campus,-Our-Home/Health-and-Wellness",,,,,,,,,,,,,,,0
Old Dominion University,https://www.odu.edu/life/health-safety/health/monarch-wellness/physical-wellness/student-health-center,1,['https://www.odu.edu/life/health-safety/health/monarch-wellness/physical-wellness/student-health-center/billing'],1042,76.43,4.97,4,2,2,0.049,0.695,0.108,[-1],-1,[],1
Radford University,https://www.radford.edu/content/student-health,,,,,,,,,,,,,,,0
The University of Virginia's College at Wise,https://www.uvawise.edu/student-life/health-services,,,,,,,,,,,,,,,0
Virginia Polytechnic Institute and State University,https://healthcenter.vt.edu,9,"['https://www.healthcenter.vt.edu/content/dam/healthcenter_vt_edu/assets/docs/CondomCoupon.pdf', 'https://healthcenter.vt.edu/ourservices/HIV-STD_testing_info/std_testing_information.html', 'https://healthcenter.vt.edu/common_health_concerns/publications.html', 'https://healthcenter.vt.edu/ourservices/womens_clinic.html', 'https://www.healthcenter.vt.edu/assets/docs/GenitalWarts.pdf', 'https://healthcenter.vt.edu/ourservices/HIV-STD_testing_info/hiv_testing_clinic.html', 'https://www.healthcenter.vt.edu/content/dam/healthcenter_vt_edu/assets/docs/HPV-and-Men-CDC-factsheet-feb-2015.pdf', 'https://healthcenter.vt.edu/content/dam/healthcenter_vt_edu/assets/docs/HPV-Factsheet-CDC-march-2014.pdf', 'https://www.healthcenter.vt.edu/assets/docs/UTI.pdf']",3503,72.14,6.49,28,16,12,0.096,0.524,0.182,"[-1, 'Thu, 25 Jun 2020 13:29:29 GMT', 'Thu, 25 Jun 2020 15:25:42 GMT', 'Thu, 25 Jun 2020 13:35:59 GMT', -1, 'Thu, 25 Jun 2020 13:30:40 GMT', -1, 'Fri, 17 Feb 2017 17:05:45 GMT', -1]",1,"['https://healthcenter.vt.edu', 'https://healthcenter.vt.edu/ourservices/womens_clinic.html']",1
Virginia Commonwealth University,https://health.students.vcu.edu/,10,"['https://health.students.vcu.edu/media/student-affairs/ushs/docs/SAFERSEXCONDOMUSE.pdf', 'https://health.students.vcu.edu/patient-resources/sexual-health/free-sexual-health-services/', 'https://health.students.vcu.edu/patient-resources/womens-health/', 'https://health.students.vcu.edu/patient-resources/sexual-health/', 'https://health.students.vcu.edu/media/student-affairs/ushs/docs/STIs.pdf', 'https://health.students.vcu.edu/media/student-affairs/ushs/docs/CONTRACEPTION-OVERVIEW.pdf', 'https://health.students.vcu.edu/media/student-affairs/ushs/docs/HERPES-GENITAL.pdf', 'https://health.students.vcu.edu/media/student-affairs/ushs/docs/HPV-genitalwarts.pdf', 'https://health.students.vcu.edu/media/student-affairs/ushs/docs/HPV-cervicalca.pdf', 'https://health.students.vcu.edu/media/student-affairs/ushs/docs/BACTERIALVAGINOSIS.pdf']",1808,78.23,5.83,28,17,11,0.083,0.574,0.169,"['Wed, 06 Jun 2018 11:59:24 GMT', 'Thu, 11 Jun 2020 15:04:39 GMT', 'Thu, 11 Jun 2020 15:04:39 GMT', 'Thu, 11 Jun 2020 15:04:39 GMT', 'Wed, 06 Jun 2018 11:59:24 GMT', 'Wed, 06 Jun 2018 11:59:23 GMT', 'Wed, 06 Jun 2018 11:59:24 GMT', 'Wed, 06 Jun 2018 11:59:24 GMT', 'Wed, 06 Jun 2018 11:59:24 GMT', 'Fri, 27 Mar 2020 15:59:09 GMT']",2,"['https://health.students.vcu.edu/', 'https://health.students.vcu.edu/patient-resources/', 'https://health.students.vcu.edu/patient-resources/sexual-health/']",1
University of Virginia Main Campus,https://www.studenthealth.virginia.edu,10,"['https://www.studenthealth.virginia.edu/sites/studenthealth.virginia.edu/files/SSJ%20vol18%20i14.pdf', 'https://www.studenthealth.virginia.edu/sites/studenthealth.virginia.edu/files/SSJ35.pdf', 'https://www.studenthealth.virginia.edu/sites/studenthealth.virginia.edu/files/SSJ16.pdf', 'https://www.studenthealth.virginia.edu/sites/studenthealth.virginia.edu/files/Missed%20Pills.pdf', 'https://www.studenthealth.virginia.edu/sites/studenthealth.virginia.edu/files/Ella-%20Patient%20%20Information-%20Revised%202015.pdf', 'https://www.studenthealth.virginia.edu/sites/studenthealth.virginia.edu/files/SSJ%20vol19%20i13.pdf', 'https://www.studenthealth.virginia.edu/sites/studenthealth.virginia.edu/files/Pills%20and%20Ring%202.0%202018.pdf', 'https://www.studenthealth.virginia.edu/outreach-programs-0', 'https://www.studenthealth.virginia.edu/wellness-events', 'https://www.studenthealth.virginia.edu/gyn-online-appointment']",3471,69.7,6.94,8,6,2,0.041,0.512,0.242,"['Thu, 01 Jan 1970 00:00:00 GMT', 'Thu, 21 Sep 2017 18:17:18 GMT', 'Thu, 01 Jan 1970 00:00:00 GMT', 'Wed, 17 Jan 2018 17:07:16 GMT', 'Tue, 31 Oct 2017 15:42:15 GMT', 'Thu, 01 Jan 1970 00:00:00 GMT', 'Wed, 17 Jan 2018 17:09:52 GMT', 'Thu, 16 Jul 2020 14:30:43 GMT', 'Thu, 16 Jul 2020 14:30:44 GMT', 'Thu, 16 Jul 2020 14:30:44 GMT']",0,['https://www.studenthealth.virginia.edu'],1
Virginia State University,http://www.vsu.edu/healthservices,,,,,,,,,,,,,,,0
Central Washington University,https://www.cwu.edu/medical-counseling,,,,,,,,,,,,,,,0
Eastern Washington University,https://inside.ewu.edu/bewell/rockwood-clinic-student-health-services,,,,,,,,,,,,,,,0
The Evergreen State College,https://www.evergreen.edu/health,,,,,,,,,,,,,,,0
Washington State University,https://cougarhealth.wsu.edu,6,"['https://cougarhealth.wsu.edu/2016/11/02/sexual-assault-within-relationships/', 'https://cougarhealth.wsu.edu/tag/sexual-assault/', 'https://cougarhealth.wsu.edu/tag/healthy-relationships/', 'https://cougarhealth.wsu.edu/author/amber-morczek/', 'https://cougarhealth.wsu.edu/tag/violence-prevention/page/2/', 'https://cougarhealth.wsu.edu/category/health-info/page/4/']",16236,78.39,5.75,2,1,1,0.017,0.433,-0.004,"[-1, -1, -1, -1, -1, -1]",1,"['https://cougarhealth.wsu.edu', 'mailto:?subject=Cougar%20Health%20Services%20%7C%20Washington%20State%20University&body=https://cougarhealth.wsu.edu/']",1
University of Washington Seattle Campus,https://wellbeing.uw.edu,7,"['https://wellbeing.uw.edu/medical/safer-sex-supplies/', 'https://wellbeing.uw.edu/forms-of-birth-control/', 'https://wellbeing.uw.edu/medical/sexual-health/', 'https://wellbeing.uw.edu/wp-content/uploads/2019/05/HHC-Main-Brochure-12.18.pdf', 'https://wellbeing.uw.edu/medical/sexual-health/safer-sex-supplies-by-mail/', 'https://wellbeing.uw.edu/vaginal-health/', 'https://wellbeing.uw.edu/resources/hepatitis-b/']",9871,77.33,5.68,50,26,24,0.11,0.645,0.157,"[-1, -1, -1, 'Wed, 11 Sep 2019 15:39:45 GMT', -1, -1, -1]",1,"['https://wellbeing.uw.edu', 'https://wellbeing.uw.edu/medical/sexual-health/']",1
Western Washington University,https://studenthealth.wwu.edu,2,"['https://studenthealth.wwu.edu/sti-testing', 'https://studenthealth.wwu.edu/birth-control-faq']",742,78.65,5.78,3,2,1,0.04,0.677,0.145,"['Thu, 16 Jul 2020 07:12:37 GMT', 'Thu, 16 Jul 2020 07:12:39 GMT']",2,"['https://studenthealth.wwu.edu', 'https://studenthealth.wwu.edu/clinical-services', 'https://studenthealth.wwu.edu/birth-control-faq']",1
Bluefield State College,https://bluefieldstate.edu/resources/health-clinic,,,,,,,,,,,,,,,0
Concord University,https://www.concord.edu/studenthealth,1,['https://www.concord.edu/studenthealth'],1520,74.71,5.7,2,1,1,0.021,0.696,0.129,[-1],0,['https://www.concord.edu/studenthealth'],1
Fairmont State University,https://www.fairmontstate.edu/falconcenter/health-services,1,['https://www.fairmontstate.edu/falconcenter/health-services/health-services-womens-health'],677,59.43,9.28,2,1,1,0.027,0.486,0.329,"['Thu, 16 Jul 2020 14:31:11 GMT']",1,"['https://www.fairmontstate.edu/falconcenter/health-services', 'https://www.fairmontstate.edu/falconcenter/health-services/health-services-womens-health']",1
Glenville State College,https://www.glenville.edu/student-life/health-center,,,,,,,,,,,,,,,0
Marshall University,https://www.marshall.edu/studenthealth,,,,,,,,,,,,,,,0
Shepherd University,https://www.shepherd.edu/healthcenter,1,['https://www.shepherd.edu/healthcenter/family-planning'],668,43.86,10.85,2,1,1,0.024,0.66,0.179,[-1],1,"['https://www.shepherd.edu/healthcenter', 'https://www.shepherd.edu/healthcenter/family-planning']",1
West Virginia State University,https://www.wvstateu.edu/current-students,,,,,,,,,,,,,,,0
West Liberty University,https://westliberty.edu/health-services,,,,,,,,,,,,,,,0
West Virginia University Institute of Technology,https://students.wvutech.edu/health-wellness/student-health-clinic,,,,,,,,,,,,,,,0
West Virginia University,https://well.wvu.edu,10,"['https://well.wvu.edu/resources/sexual-health/condom-caravan', 'https://well.wvu.edu/resources/sexual-health/safer-sex', 'https://well.wvu.edu/programs/wellbeing/sexual-health', 'https://well.wvu.edu/', 'https://well.wvu.edu/programs', 'https://well.wvu.edu/peer-education', 'https://well.wvu.edu/resources/sexual-health', 'https://well.wvu.edu/files/d/da9b8f9a-e552-4566-bf7d-bdcc7542f6a8/resources-card_2019.pdf', 'https://well.wvu.edu/resources/sexual-health/what-is-sex', 'https://well.wvu.edu/resources/sexual-health/communication']",5344,76.3,5.48,28,21,7,0.064,0.478,0.249,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0,['https://well.wvu.edu'],1
University of Wisconsin Whitewater,https://www.uww.edu/uhcs,10,"['https://www.uww.edu/uhcs/wellness-information/az/condoms-and-barriers', 'https://www.uww.edu/uhcs/wellness-information/az/birth-control', 'https://www.uww.edu/uhcs/wellness-information/az/sexual-and-reproductive-health', 'https://www.uww.edu/uhcs/appointments', 'https://www.uww.edu/uhcs/wellness-information/az/mens-health', 'https://www.uww.edu/uhcs/wellness-information/az/lgbt-wellness', 'https://www.uww.edu/uhcs/health-services/family-planning-only-services', 'https://www.uww.edu/uhcs/wellness-information/az/hpv', 'https://www.uww.edu/uhcs/wellness-information/az/womens-health', 'https://www.uww.edu/uhcs/wellness-information/az/sti']",9376,77.17,5.86,55,41,14,0.121,0.515,0.159,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://www.uww.edu/uhcs', 'https://www.uww.edu/uhcs/wellness-information/az/sti']",1
University of Wisconsin Eau Claire,https://www.uwec.edu/student-health-service,4,"['https://www.uwec.edu/student-health-service/health-promotion/swat/', 'https://www.uwec.edu/student-health-service/', 'https://www.uwec.edu/student-health-service/services/', 'https://www.uwec.edu/student-health-service/health-clinic/family-planning-only-services/']",4801,74.65,6,26,14,12,0.076,0.52,0.221,"['Thu, 16 Jul 2020 14:31:30 GMT', 'Thu, 16 Jul 2020 14:31:30 GMT', 'Thu, 16 Jul 2020 14:24:38 GMT', 'Thu, 16 Jul 2020 14:31:31 GMT']",0,['https://www.uwec.edu/student-health-service'],1
University of Wisconsin Green Bay,https://www.uwgb.edu/counseling-health,4,"['https://www.uwgb.edu/counseling-health/medical-services/birth-control/', 'https://www.uwgb.edu/counseling-health/reproductive-health-services/', 'https://www.uwgb.edu/counseling-health/medical-services/stds/', 'https://www.uwgb.edu/counseling-health/medical-services/equipment/']",3734,75.39,5.89,17,9,8,0.059,0.683,0.069,"[-1, -1, -1, -1]",1,"['https://www.uwgb.edu/counseling-health', 'https://www.uwgb.edu/counseling-health/medical-services/equipment/']",1
University of Wisconsin La Crosse,https://www.uwlax.edu/student-health-center,3,"['https://www.uwlax.edu/student-health-center/contraceptive-details/', 'https://www.uwlax.edu/student-health-center/fees--costs/', 'https://www.uwlax.edu/student-health-center/services/']",5637,83.26,4.29,7,4,3,0.055,0.534,0.172,"[-1, -1, -1]",1,"['https://www.uwlax.edu/student-health-center', 'https://www.uwlax.edu/student-health-center/services/']",1
University of Wisconsin Oshkosh,https://uwosh.edu/studenthealth,3,"['https://uwosh.edu/studenthealth/medical-care/', 'https://uwosh.edu/studenthealth/wp-content/uploads/sites/26/2017/01/Combined-FPOS-Flyer-and-Instructions.pdf', 'https://uwosh.edu/studenthealth/wp-content/uploads/sites/26/2016/09/HIGHLIGHTS-UWO-NCHA-spring-2015-data.pdf']",1515,88.61,3.68,2,1,1,0.02,0.614,0.227,"[-1, 'Mon, 26 Mar 2018 14:10:24 GMT', 'Mon, 26 Mar 2018 14:10:18 GMT']",1,"['https://uwosh.edu/studenthealth', 'https://uwosh.edu/studenthealth/medical-care/']",1
University of Wisconsin Parkside,https://www.uwp.edu/live/services/studenthealth,1,['https://www.uwp.edu/live/services/studenthealth/healthservices.cfm'],2409,78.7,5.02,4,2,2,0.029,0.642,0.096,[-1],1,"['https://www.uwp.edu/live/services/studenthealth', 'https://www.uwp.edu/live/services/studenthealth/upload/Privacy-Guidelines-final.doc']",1
University of Wisconsin Stout,https://www.uwstout.edu/life-stout/student-services/student-health-services,,,,,,,,,,,,,,,0
