University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,Birth Control,IUD,Progesterone IUD,Progestin,Hormonal IUD,Mirena,Skyla,Kyleena,Liletta,Copper IUD,Non-Hormonal IUD,Nonhormonal IUD,Paragard,Contraceptive implant,Nexplanon,Contraceptive injection,Control shot,Depo-Provera,Depo,emergency contraception,emergency contraceptives,morning after pill,Plan B,levonorgestrel,ella,ulipristal acetate,contraceptive pill,control pill,diaphragm,spermicide,contraceptive patch,control patch,vaginal ring,control ring,contraceptive ring,cervical cap,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
Morehead State University,https://www.moreheadstate.edu/chs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Murray State University,https://www.murraystate.edu/campus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Northern Kentucky University,https://inside.nku.edu,19,"['https://inside.nku.edu/hcsw/health/nurse-practitioner-services.html', 'https://inside.nku.edu/hcsw/health.html', 'https://inside.nku.edu/library-new/find-resources/database-list/byname/v/vivawomenshistory.html', 'https://inside.nku.edu/artsci/departments/chemistry/about/diversity/percyjulian.html', 'https://inside.nku.edu/hcsw/resources/online-resources.html', 'https://inside.nku.edu/content/dam/humanresources/docs/Benefits/LandingPage/BenefitsColumn/National%20Preferred%20Alpha%20with%20Exclusion%20List.200401.pdf', 'https://inside.nku.edu/library/about/news/archive/archive2018/newtitles-dec17.html', 'https://inside.nku.edu/artsci/departments/chemistry/about/diversity.html', 'https://inside.nku.edu/artsci/centers/cinsam/aboutcinsam/people.html', 'https://inside.nku.edu/nkumagazine/2014/november/nku-after-5/late.html', 'https://inside.nku.edu/content/dam/student-government-association/PastAdministrations/docs/sga14-15docs/Minutes%20for%20October%2027.pdf', 'https://inside.nku.edu/steelyarchives/specialcollections/alphabeticallist/kirtley/container3.html', 'https://inside.nku.edu/latino.html', 'https://inside.nku.edu/library/about/news/archive/archive2018/newtitles-may18.html', 'https://inside.nku.edu/steelyarchives/specialcollections/alphabeticallist/martin/containerlist.html']",14042,63.41,8.41,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.017,0.582,0.153,"['Sat, 15 Aug 2020 01:37:38 GMT', 'Sat, 15 Aug 2020 02:32:23 GMT', 'Fri, 14 Aug 2020 22:53:03 GMT', 'Sat, 15 Aug 2020 02:32:24 GMT', 'Fri, 14 Aug 2020 23:12:42 GMT', 'Thu, 22 Feb 2018 18:33:38 GMT', 'Sat, 15 Aug 2020 02:32:25 GMT', 'Fri, 14 Aug 2020 22:53:03 GMT', 'Mon, 06 Nov 2017 18:44:58 GMT', 'Sat, 15 Aug 2020 02:32:27 GMT', 'Sat, 15 Aug 2020 00:34:29 GMT', 'Sat, 15 Aug 2020 02:32:29 GMT', 'Wed, 13 Dec 2017 20:07:40 GMT', 'Sat, 15 Aug 2020 02:32:32 GMT', 'Wed, 13 Dec 2017 20:07:40 GMT', 'Fri, 14 Aug 2020 22:53:03 GMT', 'Fri, 14 Aug 2020 23:56:02 GMT', 'Fri, 14 Aug 2020 22:53:03 GMT', 'Fri, 14 Aug 2020 22:53:03 GMT']",5,"['https://inside.nku.edu', 'https://inside.nku.edu/it/webmail.html', 'https://inside.nku.edu/it/service-catalog/emailcommunications/spam.html', 'https://inside.nku.edu/it/service-catalog.html', 'https://inside.nku.edu/it/virtual-campus/teach.html', 'https://inside.nku.edu/steelyarchives/specialcollections/alphabeticallist/martin/containerlist.html']",1
Western Kentucky University,https://www.wku.edu/healthservices,9,"['https://www.wku.edu/healthservices/news/index.php?view=article&articleid=839', 'https://www.wku.edu/healthservices/news/index.php?view=article&articleid=643', 'https://www.wku.edu/healthservices/news/index.php?view=article&articleid=2619', 'https://www.wku.edu/healthservices/news/index.php?view=article&articleid=714', 'https://www.wku.edu/healthservices/news/index.php?view=article&articleid=2629', 'https://www.wku.edu/healthservices/news/index.php?view=article&articleid=485&return=archive', 'https://www.wku.edu/healthservices/news/index.php?view=article&articleid=752', 'https://www.wku.edu/healthservices/news/index.php?view=archive&archivepage=1', 'https://www.wku.edu/healthservices/news/index.php?view=article&articleid=3085&return=archive']",16235,62.94,9.23,81,15,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,8,0,4,6,21,5,0,3,1,0,0,0,0,0,0,0,0.074,0.606,0.105,"[-1, -1, -1, -1, -1, -1, -1, -1, -1]",-1,[],1
Grambling State University,https://www.gram.edu/student-life/services/health-center,3,"['http://www.gram.edu/student-life/services/health-center/docs/Medhis.PDF', 'https://www.gram.edu/student-life/services/health-center/services.php']",14406,69.09,6.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.758,-0.032,"[-1, -1, -1]",0,['https://www.gram.edu/student-life/services/health-center'],1
Louisiana State University Alexandria,https://www.lsua.edu/campus-life/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Louisiana State University and Agricultural & Mechanical College,https://lsu.edu/shc,7,"['https://www.lsu.edu/shc/files/assessment/NCHA-II_SPRING_2017_EXECUTIVE_SUMMARY.pdf', 'http://www.lsu.edu/shc/files/assessment/NCHA-II-SPRING0-2017-LOUISIANA-STATE-UNIVERSITY-DATA-REPORT.pdf', 'https://www.lsu.edu/shc/about/cost-common-services.php']",461,77,4.74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.013,0.55,-0.167,"['Mon, 23 Oct 2017 14:00:31 GMT', 'Thu, 11 Jan 2018 17:21:46 GMT', 'Mon, 23 Oct 2017 14:00:52 GMT', -1, 'Mon, 23 Oct 2017 14:00:49 GMT', -1, 'Thu, 19 Apr 2018 21:25:19 GMT']",0,['https://lsu.edu/shc'],1
Louisiana State University Shreveport,https://www.lsuhs.edu,6,"['https://www.lsuhs.edu/fs/resource-manager/view/9a75b915-85ab-4650-aa1c-8d65cd26c0d8', 'https://www.lsuhs.edu/fs/resource-manager/view/3aa3c49e-fa36-4afa-a17e-6d1dfee0c60f', 'https://www.lsuhs.edu/centers/feist-weiller-cancer-center/patients/patient-guide/partners-in-wellness', 'https://www.lsuhs.edu/fs/resource-manager/view/5de7377c-06f8-4379-b522-69d6a12a81d9', 'https://www.lsuhs.edu/fs/resource-manager/view/1e525293-63d3-49e5-be20-41e7b65aafeb', 'https://www.lsuhs.edu/fs/resource-manager/view/29c748c7-d48e-4afb-9219-cfe51088435f']",319238,92.73,3.33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.85,0.05,"[-1, -1, -1, -1, -1, -1]",0,['https://www.lsuhs.edu'],1
Louisiana Tech University,https://guiceblog.latech.edu/2016/11/28/a-paige-from-our-student-health-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
McNeese State University,https://www.mcneese.edu/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of New Orleans,https://www.uno.edu/campus-health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Nicholls State University,https://www.nicholls.edu/health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Louisiana at Monroe,https://www.ulm.edu/healthclinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Northwestern State University of Louisiana,https://www.nsula.edu/health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Southeastern Louisiana University,https://www.southeastern.edu/admin/health_ctr,13,"['http://www.southeastern.edu/admin/health_ctr/news/clinics.html', 'http://www.southeastern.edu/admin/health_ctr/educational/index.html', 'https://www.southeastern.edu/admin/health_ctr/soar/nomore2016.html', 'https://www.southeastern.edu/admin/health_ctr/self_care/index.html', 'http://www.southeastern.edu/admin/health_ctr/save_time/faculty_staff_services/index.html', 'http://www.southeastern.edu/admin/health_ctr/about/index.html', 'https://www.southeastern.edu/admin/health_ctr/save_time/class_excuse_policy/index.html', 'http://www.southeastern.edu/admin/health_ctr/available_services/lgbtqhealth/index.html', 'http://www.southeastern.edu/admin/health_ctr/available_services/index.html', 'https://www.southeastern.edu/admin/health_ctr/about/index.html']",6337,79.42,5.05,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0.038,0.642,0.111,"[-1, -1, -1, -1, 'Tue, 28 May 2019 17:42:20 GMT', -1, -1, 'Thu, 02 Aug 2012 12:41:27 GMT', -1, -1, -1, 'Tue, 28 May 2019 17:58:08 GMT', -1]",1,"['https://www.southeastern.edu/admin/health_ctr', 'https://www.southeastern.edu/admin/health_ctr/available_services/index.html']",1
Southern University and A & M College,https://www.subr.edu/page/14,1,['https://www.subr.edu/page/14'],1187,25.23,16.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.783,0.081,[-1],0,['https://www.subr.edu/page/14'],1
Southern University at New Orleans,http://www.suno.edu/page/counseling-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Louisiana at Lafayette,https://studenthealth.louisiana.edu,3,"['https://studenthealth.louisiana.edu/content/about-us/frequent-questions', 'https://studenthealth.louisiana.edu/node/45', 'https://studenthealth.louisiana.edu/services-available/womens-health/pregnancy-resources']",3919,72.16,6.83,12,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.044,0.695,0.129,"['Sun, 16 Aug 2020 04:26:11 GMT', 'Sun, 16 Aug 2020 05:06:35 GMT', 'Sun, 16 Aug 2020 05:06:35 GMT']",1,"['https://studenthealth.louisiana.edu', 'https://studenthealth.louisiana.edu/content/about-us/frequent-questions']",1
University of Maine at Farmington,http://www2.umf.maine.edu/studenthealth,12,"['http://www2.umf.maine.edu/studenthealth/available-birth-control/', 'http://www2.umf.maine.edu/studenthealth/emergency-contraception/', 'http://www2.umf.maine.edu/studenthealth/health-care-services/', 'http://www2.umf.maine.edu/studenthealth/health-center-staff/terri-shaw-administrative-specialist/', 'http://www2.umf.maine.edu/studenthealth/sapars-on-campus/', 'http://www2.umf.maine.edu/studenthealth/use-of-the-health-center/', 'http://www2.umf.maine.edu/studenthealth/health-center-staff/denise-boothby-r-n-m-s-n/', 'http://www2.umf.maine.edu/studenthealth/location-and-hours/', 'http://www2.umf.maine.edu/studenthealth/health-center-staff/bryn-doiron-r-d/', 'http://www2.umf.maine.edu/studenthealth/health-articlesbrochures/', 'http://www2.umf.maine.edu/studenthealth/list-of-current-fees/', 'http://www2.umf.maine.edu/studenthealth/health-fee-and-insurance/']",4228,82.9,4.74,58,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,20,0,4,6,1,3,0,0,5,0,0,0,0,0,0,0,0,0.078,0.61,0.081,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, 'Sun, 16 Aug 2020 04:48:55 GMT', -1, -1]",1,"['http://www2.umf.maine.edu/studenthealth', 'http://www2.umf.maine.edu/studenthealth/sapars-on-campus/']",1
University of Maine at Fort Kent,https://www.umfk.edu/wellness/clinic,1,['https://www.umfk.edu/wellness/clinic/'],598,76.73,5.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.74,0.068,[-1],0,['https://www.umfk.edu/wellness/clinic'],1
University of Maine at Machias,https://machias.edu/campus-life/student-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Maine,https://umaine.edu/wellness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Maine Maritime Academy,https://mainemaritime.edu/student-life/health-and-counseling-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Maine at Presque Isle,https://www.umpi.edu/offices/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Southern Maine,https://usm.maine.edu/uhcs/health-services,1,['https://usm.maine.edu/uhcs/health-services'],502,70.46,6.12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.681,0.1,[-1],0,['https://usm.maine.edu/uhcs/health-services'],1
University of Baltimore,https://www.ubalt.edu/campus-life/recreation-and-wellness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Bowie State University,https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center,10,"['https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center/sexual-health/index.php', 'https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center/corona-virus-information/coronavirus-update-april-10-2020.2.php', 'https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center/corona-virus-information/return-to-campus-plan/operational-workgroups-members.php', 'https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center/health-promotion/', 'https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center/sexual-health/condoms.php', 'https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center/sexual-health/womens-health.php', 'https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center/sexual-health/stis-hiv.php', 'https://www.bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center/corona-virus-information/human-resources-digital-toolkit/navigatinglife.pdf']",4056,63.47,8.19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.018,0.519,0.142,"[-1, -1, -1, -1, -1, -1, -1, 'Tue, 07 Apr 2020 21:49:08 GMT', 'Tue, 07 Apr 2020 21:49:08 GMT', 'Tue, 07 Apr 2020 21:49:08 GMT']",1,"['https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center', 'https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center/health-promotion/']",1
Coppin State University,https://www.coppin.edu/chc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Frostburg State University,https://www.frostburg.edu/brady-health,13,"['https://www.frostburg.edu/brady-health/Services/womens-healthbirth-control.php', 'https://www.frostburg.edu/brady-health/Services/womens-health-frequently-asked-questions.php', 'https://www.frostburg.edu/brady-health/family.php', 'https://www.frostburg.edu/brady-health/Services/index.php', 'https://www.frostburg.edu/brady-health/Services/e-contraception.php', 'https://www.frostburg.edu/brady-health/Services/fees.php', 'https://www.frostburg.edu/brady-health/Services/allergy-injections.php', 'https://www.frostburg.edu/brady-health/Services/advanced-directives.php', 'https://www.frostburg.edu/brady-health/_files/pdfs/fees-jan2019.pdf']",4867,71.41,6.7,60,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,2,2,0,2,0,0,2,1,1,0,1,0,0,0,0,0.088,0.648,0.118,"[-1, 'Tue, 25 Jul 2017 11:17:21 GMT', -1, -1, 'Tue, 25 Jul 2017 11:17:21 GMT', -1, -1, -1, -1, -1, 'Thu, 05 Oct 2017 20:36:28 GMT', 'Tue, 19 Feb 2019 15:23:28 GMT', 'Tue, 25 Jul 2017 11:17:21 GMT']",1,"['https://www.frostburg.edu/brady-health', 'https://www.frostburg.edu/brady-health/Services/index.php']",1
University of Maryland University College,https://health.umd.edu,11,"['http://health.umd.edu/medical-behavioral-health/womens-health', 'http://health.umd.edu/wellness-advocacy/sexual-health', 'http://health.umd.edu/wellness-advocacy-sexual-health/sexual-health-referrals', 'https://health.umd.edu/home/covid-19-uhc-operations', 'http://health.umd.edu/telemedicine', 'http://health.umd.edu/peerpresentations', 'https://health.umd.edu/sites/default/files/inline-files/Any%20Questions%20Episode%203.pdf', 'http://health.umd.edu/pharmacy']",9441,70.96,7.36,69,26,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,7,0,0,5,0,3,0,3,3,4,0,3,0,3,0,0,0,0.081,0.593,0.234,"[-1, -1, -1, 'Fri, 14 Aug 2020 17:12:42 GMT', 'Thu, 15 Nov 2018 14:37:13 GMT', -1, -1, 'Sat, 28 Sep 2019 16:01:20 GMT', 'Wed, 29 Apr 2020 21:22:33 GMT', -1, -1]",1,"['https://health.umd.edu', 'https://health.umd.edu/medical-behavioral-health/womens-health']",1
University of Maryland Baltimore County,https://www.umaryland.edu/studenthealth/student-health-center,1,['https://www.umaryland.edu/studenthealth/student-health-center/'],1598,66.24,6.9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.511,0.265,[-1],0,['https://www.umaryland.edu/studenthealth/student-health-center'],1
University of Maryland College Park,https://health.umd.edu,11,"['http://health.umd.edu/medical-behavioral-health/womens-health', 'http://health.umd.edu/wellness-advocacy/sexual-health', 'http://health.umd.edu/wellness-advocacy-sexual-health/sexual-health-referrals', 'https://health.umd.edu/home/covid-19-uhc-operations', 'http://health.umd.edu/telemedicine', 'http://health.umd.edu/peerpresentations', 'https://health.umd.edu/sites/default/files/inline-files/Any%20Questions%20Episode%203.pdf', 'http://health.umd.edu/pharmacy']",9441,70.96,7.36,69,26,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,7,0,0,5,0,3,0,3,3,4,0,3,0,3,0,0,0,0.081,0.593,0.234,"[-1, -1, -1, 'Fri, 14 Aug 2020 17:12:42 GMT', 'Thu, 15 Nov 2018 14:37:13 GMT', -1, -1, 'Sat, 28 Sep 2019 16:01:20 GMT', 'Wed, 29 Apr 2020 21:22:33 GMT', -1, -1]",1,"['https://health.umd.edu', 'https://health.umd.edu/medical-behavioral-health/womens-health']",1
University of Maryland Eastern Shore,https://www.umes.edu/StudentHealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Morgan State University,https://www.morgan.edu/healthservices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Salisbury University,https://www.salisbury.edu/administration/student-affairs/student-health-services,12,"['https://www.salisbury.edu/administration/student-affairs/student-health-services/health-links/birth-control-pill.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/health-links/patch.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/health-links/vaginal-ring.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/health-links/', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/health-links/contraceptive-resources.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/services/acute-care/acne.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/health-links/hormonal-injection.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/fees.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/services/gyno.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/health-links/smokingfacts.aspx']",9538,78.46,5.21,48,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,1,0,1,0,1,8,0,0,0,2,6,0,0,0,0.078,0.589,0.078,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, 'Sat, 08 Aug 2020 01:34:41 GMT', -1, -1]",0,['https://www.salisbury.edu/administration/student-affairs/student-health-services'],1
St Mary's College of Maryland,https://www.smcm.edu/wellness,6,"['https://www.smcm.edu/wellness/health-services/urgent-care/', 'https://www.smcm.edu/wellness/resources/', 'https://www.smcm.edu/wellness/health-services/services/', 'https://www.smcm.edu/wellness/front-page-2/eligibility/', 'https://www.smcm.edu/wellness/health-services/']",5338,74.6,5.23,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.645,0.087,"[-1, -1, -1, -1, -1, -1]",1,"['https://www.smcm.edu/wellness', 'https://www.smcm.edu/wellness/health-services/urgent-care/']",1
Towson University,https://www.towson.edu/healthcenter,6,"['https://www.towson.edu/healthcenter/health-education/sexual-health.html', 'https://www.towson.edu/healthcenter/health-education/peer-education/workshop-request.html', 'https://www.towson.edu/healthcenter/health-education/peer-education/sexual-health-education/', 'https://www.towson.edu/healthcenter/services.html', 'https://www.towson.edu/healthcenter/health-education/']",9331,84.12,4.23,68,38,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,6,0,0,6,0,5,0,0,4,0,0,0,0,0,0,0,0,0.086,0.533,0.194,"[-1, 'Fri, 28 Jun 2019 15:41:46 GMT', -1, -1, -1, -1]",1,"['https://www.towson.edu/healthcenter', 'https://www.towson.edu/healthcenter/services.html']",1
Bridgewater State University,https://www.bridgew.edu/student-life/wellness-safety/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Fitchburg State University,https://www.fitchburgstate.edu/offices-services-directory/health-services,4,"['https://www.fitchburgstate.edu/offices-services-directory/health-services/health-services-common-issues/print/', 'https://www.fitchburgstate.edu/offices-services-directory/health-services/', 'https://www.fitchburgstate.edu/offices-services-directory/health-services/services-provided/', 'https://www.fitchburgstate.edu/offices-services-directory/health-services/sexual-assault/']",4761,78.94,5.15,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.02,0.58,0.205,"['Sun, 16 Aug 2020 05:14:32 GMT', 'Sun, 16 Aug 2020 05:14:35 GMT', 'Sun, 16 Aug 2020 05:14:38 GMT', 'Sun, 16 Aug 2020 05:14:40 GMT']",0,['https://www.fitchburgstate.edu/offices-services-directory/health-services'],1
Framingham State University,https://www.framingham.edu/student-life/health-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Massachusetts Lowell,https://www.uml.edu/student-services/health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Massachusetts Amherst,https://www.umass.edu/uhs,8,"['https://www.umass.edu/uhs/services/womenshealth', 'https://www.umass.edu/uhs/services/womenshealth/servicelist', 'https://www.umass.edu/uhs/services/resources', 'https://www.umass.edu/uhs/services/pharmacy/contraception', 'https://www.umass.edu/uhs/services/pharmacy/otc', 'https://www.umass.edu/uhs/services-and-programs/medical-care/sexual-health-stis-and-hiv', 'https://www.umass.edu/uhs/accesstocare/tips']",3289,48.08,10.08,21,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0.048,0.519,0.179,"[-1, -1, -1, 'Wed, 12 Nov 2014 19:19:12 GMT', -1, -1, -1, -1]",2,"['https://www.umass.edu/uhs', 'https://www.umass.edu/uhs/accesstocare', 'https://www.umass.edu/uhs/accesstocare/tips']",1
