University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,pap smear,pap smears,papsmear,papsmears,pap test,pap tests,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
University of Wisconsin Stout,https://www.uwstout.edu/life-stout/student-services/student-health-services,,,,,,,,,,,,,,,,,,,0
University of Wisconsin Superior,https://www.uwsuper.edu/shcs,2,"['https://www.uwsuper.edu/shcs/physicalhealth/hcc.cfm', 'https://www.uwsuper.edu/shcs/physicalhealth/student-immunizations.cfm']",3165,63.19,8.29,2,1,0,0,0,1,0,0.049,0.566,0.284,"[-1, -1]",1,"['https://www.uwsuper.edu/shcs', 'https://www.uwsuper.edu/shcs/physicalhealth/hcc.cfm']",1
University of Wisconsin Madison,https://www.uhs.wisc.edu,3,"['https://www.uhs.wisc.edu/womens-health-clinic/', 'https://www.uhs.wisc.edu/staff/murtaugh-shaina/']",865,71.72,7.25,2,1,1,0,0,0,0,0.043,0.607,0.138,"[-1, -1, 'Mon, 13 Jan 2020 19:43:34 GMT']",2,"['https://www.uhs.wisc.edu', 'https://www.uhs.wisc.edu/staff/', 'https://www.uhs.wisc.edu/staff/murtaugh-shaina/']",1
University of Wisconsin Milwaukee,https://uwm.edu/norris,,,,,,,,,,,,,,,,,,,0
University of Wisconsin Platteville,https://www.uwplatt.edu/university-services,,,,,,,,,,,,,,,,,,,0
University of Wisconsin River Falls,https://www.uwrf.edu/StudentHealthAndCounseling/StudentHealthServices,2,"['https://www.uwrf.edu/StudentHealthAndCounseling/StudentHealthServices/PCRHS.cfm', 'https://www.uwrf.edu/StudentHealthAndCounseling/StudentHealthServices/RFMC.cfm']",1969,40.45,10.95,2,1,1,0,0,0,0,0.036,0.644,0.096,"[-1, -1]",1,"['https://www.uwrf.edu/StudentHealthAndCounseling/StudentHealthServices', 'https://www.uwrf.edu/StudentHealthAndCounseling/StudentHealthServices/RFMC.cfm']",1
University of Wisconsin Stevens Point,https://www.uwsp.edu/stuhealth/Pages,3,"['https://www.uwsp.edu/stuhealth/Pages/HPV1.aspx', 'https://www.uwsp.edu/stuhealth/Pages/Health%20Information/Sexual-Health.aspx', 'https://www.uwsp.edu/stuhealth/Pages/Patient%20Information/Family-Planning.aspx']",4711,79.01,5.49,13,10,3,0,0,0,0,0.135,0.499,0.243,"['Fri, 17 Jul 2020 00:49:13 GMT', 'Fri, 17 Jul 2020 00:49:13 GMT', 'Fri, 17 Jul 2020 00:49:13 GMT']",1,"['https://www.uwsp.edu/stuhealth/Pages', 'https://www.uwsp.edu/stuhealth/Pages/Patient%20Information/Family-Planning.aspx']",1
University of Wyoming,http://www.uwyo.edu/shser,,,,,,,,,,,,,,,,,,,0
Purdue University Main Campus,https://www.purdue.edu/push,,,,,,,,,,,,,,,,,,,0
New College of Florida,https://www.ncf.edu/cwc/student-health-services,2,"['https://www.ncf.edu/cwc/student-health-services/scope-of-services/', 'https://www.ncf.edu/cwc/student-health-services/frequently-asked-questions/']",4649,55.16,10.34,3,2,1,0,0,0,0,0.045,0.638,0.126,"[-1, -1]",1,"['https://www.ncf.edu/cwc/student-health-services', 'https://www.ncf.edu/cwc/student-health-services/scope-of-services/']",1
Pennsylvania College of Technology,https://www.pct.edu/campus-life/college-health-services,,,,,,,,,,,,,,,,,,,0
California State University San Marcos,https://www.csusm.edu/shcs,8,"['https://www.csusm.edu/shcs/medicalservices/women.html', 'https://www.csusm.edu/shcs/generalinfo/healthinsurance.html', 'https://www.csusm.edu/shcs/medicalservices/laboratory.html', 'https://www.csusm.edu/shcs/fpact/fpactforms/family-pact-services.pdf', 'https://www.csusm.edu/shcs/generalinfo/generalinfo-file/health-history-and-treatment-consent1.pdf']",1233,77.52,4.88,6,4,2,0,0,0,0,0.147,0.63,0.117,"[-1, 'Thu, 14 Sep 2017 15:56:45 GMT', -1, -1, 'Thu, 14 Sep 2017 15:56:45 GMT', 'Thu, 14 Sep 2017 15:56:44 GMT', 'Mon, 16 Sep 2019 23:10:07 GMT', 'Thu, 14 Sep 2017 15:56:44 GMT']",1,"['https://www.csusm.edu/shcs', 'https://www.csusm.edu/shcs/medicalservices/women.html']",1
University of Washington Tacoma Campus,https://www.tacoma.uw.edu/student-health-services,1,['https://www.tacoma.uw.edu/student-health-services/sexually-transmitted-diseases-stds'],1435,79.02,5.45,1,1,0,0,0,0,0,0.053,0.604,0.116,"['Fri, 17 Jul 2020 00:25:55 GMT']",-1,[],1
Arizona State University West,https://eoss.asu.edu/health,,,,,,,,,,,,,,,,,,,0
California State University Monterey Bay,https://csumb.edu/health,,,,,,,,,,,,,,,,,,,0
Arizona State University Polytechnic,https://eoss.asu.edu/health,,,,,,,,,,,,,,,,,,,0
Florida Gulf Coast University,https://www.fgcu.edu/studentlife/studenthealth,4,"['https://www.fgcu.edu/studentlife/studenthealth/frequentlyaskedquestions', 'https://www.fgcu.edu/studentlife/studenthealth/', 'https://www.fgcu.edu/studentlife/studenthealth/files/Birth_Control_Pill_Sheet.pdf']",3088,73.67,5.61,2,1,1,0,0,0,0,0.044,0.545,0.234,"[-1, -1, 'Thu, 30 Jan 2020 21:12:42 GMT', 'Tue, 21 Apr 2020 16:50:46 GMT']",0,['https://www.fgcu.edu/studentlife/studenthealth'],1
California State University Channel Islands,https://www.csuci.edu/studenthealth,2,"['https://www.csuci.edu/studenthealth/our-services.htm', 'https://www.csuci.edu/studenthealth/about/insurance.htm']",490,36.52,12.64,4,2,2,0,0,0,0,0.05,0.592,0.154,"[-1, -1]",1,"['https://www.csuci.edu/studenthealth', 'https://www.csuci.edu/studenthealth/our-services.htm']",1
University of California Merced,https://health.ucmerced.edu,1,['https://health.ucmerced.edu/services/womens-health'],2442,82.18,5.35,74,2,1,0,0,51,20,0.211,0.547,0.129,"['Fri, 17 Jul 2020 00:50:22 GMT']",1,"['https://health.ucmerced.edu', 'https://health.ucmerced.edu/services/womens-health']",1
Georgia Gwinnett College,https://www.ggc.edu/student-life/student-services/health-services,,,,,,,,,,,,,,,,,,,0
University of South Florida St Petersburg,https://www.stpetersburg.usf.edu/student-life/wellness,2,['https://www.stpetersburg.usf.edu/student-life/wellness/medical-services/index.aspx'],806,72.63,5.68,2,1,1,0,0,0,0,0.045,0.717,0.09,"['Tue, 26 May 2020 15:33:21 GMT', -1]",1,"['https://www.stpetersburg.usf.edu/student-life/wellness', 'https://www.stpetersburg.usf.edu/student-life/wellness/medical-services/index.aspx']",1
University of South Florida Sarasota Manatee,https://www.sarasotamanatee.usf.edu/campus-life/health-and-safety/counseling-and-wellness-center,,,,,,,,,,,,,,,,,,,0
Augusta University,https://www.augusta.edu/shs,2,"['https://www.augusta.edu/shs/womens-health.php', 'https://www.augusta.edu/shs/onlineresources.php']",6605,80.54,4.58,37,30,4,0,0,3,0,0.18,0.535,0.105,"[-1, -1]",2,"['https://www.augusta.edu/shs', 'https://www.augusta.edu/shs/shsfaqsoncovid.php', 'https://www.augusta.edu/shs/onlineresources.php']",1
Middle Georgia State University,https://www.mga.edu/health-clinic,,,,,,,,,,,,,,,,,,,0
University of North Georgia,https://ung.edu/student-health-services,1,['https://ung.edu/student-health-services/services-we-provide/womens-and-mens-health-clinic.php'],1059,67.24,7.09,2,1,1,0,0,0,0,0.052,0.556,0.383,[-1],1,"['https://ung.edu/student-health-services', 'https://ung.edu/student-health-services/services-we-provide/womens-and-mens-health-clinic.php']",1
University of North Texas at Dallas,https://studentaffairs.unt.edu/student-health-and-wellness-center,1,['https://studentaffairs.unt.edu/student-health-and-wellness-center/services/gynecological-health'],3131,65.5,8.11,14,13,1,0,0,0,0,0.121,0.652,0.044,"['Fri, 17 Jul 2020 00:41:17 GMT']",1,"['https://studentaffairs.unt.edu/student-health-and-wellness-center', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/services/gynecological-health']",1
Kennesaw State University,https://studenthealth.kennesaw.edu,,,,,,,,,,,,,,,,,,,0
Purdue University Northwest,https://www.pnw.edu/health-care-facilities,1,['https://www.pnw.edu/health-care-facilities/'],520,72.51,5.38,2,0,0,0,0,1,1,0.036,0.672,0.165,[-1],0,['https://www.pnw.edu/health-care-facilities'],1
