University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,Birth Control,IUD ,Progesterone IUD ,Progestin ,Hormonal IUD ,Mirena ,Skyla ,Kyleena ,Liletta ,Copper IUD ,Non-Hormonal IUD ,Nonhormonal IUD ,Paragard ,Contraceptive implant ,Nexplanon ,Contraceptive injection ,Control shot ,Depo-Provera ,Depo ,emergency contraception ,emergency contraceptives ,morning after pill ,Plan B ,levonorgestrel ,ella ,ulipristal acetate ,contraceptive pill ,control pill ,diaphragm ,spermicide ,contraceptive patch ,control patch ,vaginal ring ,control ring ,contraceptive ring ,cervical cap,pap smear,pap smears,papsmear,papsmears,pap test,pap tests,Condom,Condoms,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
New Jersey Institute of Technology,https://www.njit.edu/healthservices,4,"['https://www.njit.edu/healthservices/sites/njit.edu.healthservices/files/lcms/docs/PE-form-08-09-11.pdf', 'https://www.njit.edu/healthservices/health-information-topics']",793,84.96,3.72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.003,0.527,0.294,"['Tue, 23 Jun 2020 17:11:00 GMT', 'Thu, 02 Apr 2015 14:13:23 GMT', -1, 'Sat, 15 Aug 2020 10:37:02 GMT']",0,['https://www.njit.edu/healthservices'],1
Ramapo College of New Jersey,https://www.ramapo.edu/health,19,"['https://www.ramapo.edu/health/self-care/section-iii/birth/', 'https://www.ramapo.edu/health/self-care/section-i/vaginal-problems/', 'https://www.ramapo.edu/health/womens-clinic/', 'https://www.ramapo.edu/health/self-care/section-iii/', 'https://www.ramapo.edu/health/self-care/section-i/acne/', 'https://www.ramapo.edu/health/self-care/', 'https://www.ramapo.edu/health/self-care/section-ii/skin-safety/', 'https://www.ramapo.edu/health/self-care/section-i/depression/', 'https://www.ramapo.edu/health/emergency-contraception/', 'https://www.ramapo.edu/health/faqs/', 'https://www.ramapo.edu/health/self-care/section-i/urinary-tract-infections-utis/', 'https://www.ramapo.edu/health/self-care/section-iii/sexual-health/', 'https://www.ramapo.edu/health/coronavirus-covid-19/cdc-posters/', 'https://www.ramapo.edu/health/', 'https://www.ramapo.edu/health/self-care/section-i/stds-hiv/', 'https://www.ramapo.edu/health/self-care/section-ii/tests/']",26719,76.21,6.12,106,21,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,1,1,0,2,4,2,0,1,0,0,1,1,2,0,0,0,8,3,26,20,0.071,0.574,0.056,"[-1, 'Wed, 27 May 2015 16:48:16 GMT', -1, 'Thu, 18 Jul 2013 16:44:56 GMT', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0,['https://www.ramapo.edu/health'],1
Rutgers University Camden,https://wellnesscenter.camden.rutgers.edu,9,"['https://wellnesscenter.camden.rutgers.edu/hsmedfaq', 'https://wellnesscenter.camden.rutgers.edu/content/coronavirus-resources', 'https://wellnesscenter.camden.rutgers.edu/med_gynexam', 'https://wellnesscenter.camden.rutgers.edu/links_b', 'https://wellnesscenter.camden.rutgers.edu/costs', 'https://wellnesscenter.camden.rutgers.edu/links_e', 'https://wellnesscenter.camden.rutgers.edu/med_women', 'https://wellnesscenter.camden.rutgers.edu/med_description', 'https://wellnesscenter.camden.rutgers.edu/topics_wellness']",9407,52.36,10.06,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,3,2,1,1,0.046,0.565,0.109,"[-1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://wellnesscenter.camden.rutgers.edu', 'https://wellnesscenter.camden.rutgers.edu/med_women']",1
Rutgers University New Brunswick,http://health.rutgers.edu,16,"['http://health.rutgers.edu/education/medical-information/birth-control/', 'http://health.rutgers.edu/medical-counseling-services/medical/sexual-health/', 'http://health.rutgers.edu/medical-counseling-services/medical/sexual-health/gynecological-exams/', 'http://health.rutgers.edu/education/medical-information/', 'http://health.rutgers.edu/education/medical-information/pelvic-exam/', 'http://health.rutgers.edu/education/medical-information/skin-cancer/', 'http://health.rutgers.edu/education/medical-information/lgbtqa-resources/', 'http://health.rutgers.edu/education/medical-information/hpv/', 'http://health.rutgers.edu/education/medical-information/cold-flu/', 'http://health.rutgers.edu/general-resources/pharmacy-resources/', 'http://health.rutgers.edu/general-resources/faqs/', 'http://health.rutgers.edu/education/medical-information/colposcopy/', 'http://health.rutgers.edu/education/medical-information/medicine-cabinet/', 'http://health.rutgers.edu/education/medical-information/trichomoniasis/', 'http://health.rutgers.edu/education/medical-information/syphilis/']",15669,69.1,7.3,80,17,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,1,1,5,0,0,0,0,0,2,12,5,0,0,5,0,13,10,0.046,0.562,0.093,"[-1, -1, -1, -1, -1, -1, 'Tue, 20 Aug 2013 15:11:24 GMT', -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['http://health.rutgers.edu', 'http://health.rutgers.edu/general-resources/faqs/']",1
Rutgers University Newark,http://health.newark.rutgers.edu,6,"['http://health.newark.rutgers.edu/news/more-effective-contraception-than-pills-or-condoms', 'http://health.newark.rutgers.edu/news', 'http://health.newark.rutgers.edu/news/prep-for-hiv-prevention', 'http://health.newark.rutgers.edu/our-services/medical-care/lgbt-health/lesbian-and-bisexual-women', 'https://health.newark.rutgers.edu/news/national-latinx-aids-awareness-day', 'http://health.newark.rutgers.edu/frequently-asked-questions']",4533,67.18,7.6,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.032,0.586,0.236,-1,1,"['http://health.newark.rutgers.edu', 'http://health.newark.rutgers.edu/news']",1
Stockton University,https://stockton.edu/wellness-center/health-services,1,['https://stockton.edu/wellness-center/health-services/sharp.html'],326,76.65,4.76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.014,0.656,0.205,[-1],1,"['https://stockton.edu/wellness-center/health-services', 'https://stockton.edu/wellness-center/health-services/sharp.html']",1
The College of New Jersey,https://health.tcnj.edu,1,['https://health.tcnj.edu/cost/'],640,72.35,5.8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0.66,0.15,[-1],1,"['https://health.tcnj.edu', 'https://health.tcnj.edu/cost/']",1
William Paterson University of New Jersey,https://www.wpunj.edu/health-wellness,5,"['https://www.wpunj.edu/health-wellness/health-services/Athletic%20physical%20Form%202017.pdf?language_id=1f', 'https://www.wpunj.edu/health-wellness/resources/', 'https://www.wpunj.edu/health-wellness/health/', 'https://www.wpunj.edu/health-wellness/cost-and-services/']",31976,62.93,8.58,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0.035,0.484,0.209,"['Thu, 10 Oct 2019 19:51:00 +0000', 'Thu, 25 May 2017 18:26:41 +0000', -1, -1, -1]",0,['https://www.wpunj.edu/health-wellness'],1
Eastern New Mexico University Main Campus,https://www.enmu.edu/greyhound-life/health-services-counseling-services/health-services,2,"['https://www.enmu.edu/greyhound-life/health-services-counseling-services/health-services/health-resources', 'https://www.enmu.edu/greyhound-life/health-services-counseling-services/health-services']",8490,60.18,7.71,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0.024,0.639,0.164,"['Sat, 15 Aug 2020 11:31:59 GMT', 'Sat, 15 Aug 2020 11:32:02 GMT']",0,['https://www.enmu.edu/greyhound-life/health-services-counseling-services/health-services'],1
New Mexico Highlands University,https://www.nmhu.edu/student-health-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
New Mexico Institute of Mining and Technology,https://www.nmt.edu/studenthealth,2,"['https://www.nmt.edu/studenthealth/faq.php', 'https://www.nmt.edu/studenthealth/']",1989,86.5,3.65,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.024,0.692,0.104,"[-1, -1]",0,['https://www.nmt.edu/studenthealth'],1
University of New Mexico Main Campus,http://shac.unm.edu,21,"['https://shac.unm.edu/services/sexual-reproductive-health/contraception.html', 'https://shac.unm.edu/services/sexual-reproductive-health/index.html', 'https://shac.unm.edu/coronavirus.html', 'https://shac.unm.edu/services/sexual-reproductive-health/emergency-contraception.html', 'https://shac.unm.edu/services/sexual-reproductive-health/breast-concerns-brca.html', 'https://shac.unm.edu/services/sexual-reproductive-health/hiv-prevention.html', 'https://shac.unm.edu/services/sexual-reproductive-health/cervical-cancer-screening.html', 'https://shac.unm.edu/services/sexual-reproductive-health/hormone-therapy.html', 'https://shac.unm.edu/services/sexual-reproductive-health/pregnancy-counseling.html', 'https://shac.unm.edu/international-students.html', 'https://shac.unm.edu/wellness/health-promotion/condom-mint.html', 'https://shac.unm.edu/news/2019/05/condom-mint-celebration-2019.html', 'http://shac.unm.edu/documents/condom-mint-locations.pdf', 'https://shac.unm.edu/news/2019/index.html', 'https://shac.unm.edu/news/2019/05/index.html', 'https://shac.unm.edu/shac-a-z.html', 'https://shac.unm.edu/wellness/health-promotion/index.html', 'https://shac.unm.edu/resources/shac-forms/outreach-request-form.html']",8893,20.12,18.18,85,3,3,0,0,0,2,0,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,1,45,12,0.031,0.589,0.15,"['Thu, 13 Aug 2020 19:17:44 GMT', 'Thu, 13 Aug 2020 19:17:34 GMT', 'Thu, 13 Aug 2020 19:26:24 GMT', 'Thu, 13 Aug 2020 19:24:42 GMT', 'Thu, 13 Aug 2020 19:17:49 GMT', 'Thu, 13 Aug 2020 19:26:22 GMT', 'Thu, 13 Aug 2020 19:17:47 GMT', 'Thu, 13 Aug 2020 19:17:37 GMT', 'Thu, 13 Aug 2020 19:17:55 GMT', 'Thu, 13 Aug 2020 19:17:57 GMT', 'Thu, 13 Aug 2020 19:17:40 GMT', 'Thu, 13 Aug 2020 19:18:12 GMT', 'Thu, 13 Aug 2020 19:26:05 GMT', 'Sat, 15 Aug 2020 11:14:51 GMT', 'Thu, 13 Aug 2020 19:26:20 GMT', 'Thu, 13 Aug 2020 19:26:19 GMT', 'Sat, 15 Aug 2020 11:14:54 GMT', 'Sat, 15 Aug 2020 11:14:50 GMT', 'Thu, 13 Aug 2020 19:24:39 GMT', 'Thu, 13 Aug 2020 19:26:08 GMT', 'Thu, 13 Aug 2020 19:25:17 GMT']",1,"['http://shac.unm.edu', 'http://shac.unm.edu/services/sexual-reproductive-health/breast-concerns-brca.html']",1
New Mexico State University Main Campus,https://wellness.nmsu.edu,10,"['https://wellness.nmsu.edu/reproductive-sexual-health/', 'http://wellness.nmsu.edu/files/2014/06/Healthy-Aggie-101-Prezi.pdf', 'https://wellness.nmsu.edu/event/waves-wellness-week-sexual-wellness-wednesday-2/', 'https://wellness.nmsu.edu/event/healthy-relationships-fair/', 'https://wellness.nmsu.edu/event/waves-wellness-week-sexual-wellness-wednesday/', 'https://wellness.nmsu.edu/event/healthy-relationships-fair-2/', 'https://wellness.nmsu.edu/event/page/9/', 'https://wellness.nmsu.edu/event/page/11/']",3455,85.98,4.03,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,3,0.024,0.484,0.308,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://wellness.nmsu.edu', 'https://wellness.nmsu.edu/reproductive-sexual-health/']",1
Northern New Mexico College,https://nnmc.edu/home/student-gateway/campus-life/student-health,1,['https://nnmc.edu/home/student-gateway/campus-life/student-health/'],3629,76.46,5.56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.002,0.533,0.133,[-1],0,['https://nnmc.edu/home/student-gateway/campus-life/student-health'],1
Western New Mexico University,https://health.wnmu.edu/?lang=en#gsc.tab=0,2,"['https://health.wnmu.edu/medical/services/', 'https://health.wnmu.edu/medical/']",1317,-56.69,26.33,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.029,0.641,0.178,"[-1, -1]",-1,[],1
CUNY Bernard M Baruch College,https://studentaffairs.baruch.cuny.edu/health,7,"['https://studentaffairs.baruch.cuny.edu/health/faq/', 'https://studentaffairs.baruch.cuny.edu/health/topics/hiv/', 'https://studentaffairs.baruch.cuny.edu/health/topics/heart/', 'https://studentaffairs.baruch.cuny.edu/health/topics/std/', 'https://studentaffairs.baruch.cuny.edu/health/topics/smoking/', 'https://studentaffairs.baruch.cuny.edu/health/staff/', 'https://studentaffairs.baruch.cuny.edu/health/services/']",9628,81.61,5.42,136,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,10,0,0,0,0,0,4,1,1,0,0,0,0,78,23,0.029,0.534,0.167,"[-1, -1, -1, -1, -1, -1, -1]",1,"['https://studentaffairs.baruch.cuny.edu/health', 'https://studentaffairs.baruch.cuny.edu/health/services/']",1
CUNY Brooklyn College,http://www.brooklyn.cuny.edu/web/about/offices/studentaffairs/health-wellness/healthclinic.php?utm_source=Website&utm_medium=StudentAffairs&utm_campaign=HealthClinicRedirect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
College of Staten Island CUNY,https://www.csi.cuny.edu/campus-life/student-services/health-and-wellness-services,3,"['https://www.csi.cuny.edu/campus-life/student-services/health-and-wellness-services/services', 'https://www.csi.cuny.edu/campus-life/student-services/health-and-wellness-services/services_detail', 'https://www.csi.cuny.edu/campus-life/student-services/health-and-wellness-services/resources-0']",2459,70.6,5.9,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0.68,0.122,"['Sat, 15 Aug 2020 11:37:50 GMT', 'Sat, 15 Aug 2020 11:37:51 GMT', 'Sat, 15 Aug 2020 11:37:51 GMT']",1,"['https://www.csi.cuny.edu/campus-life/student-services/health-and-wellness-services', 'https://www.csi.cuny.edu/campus-life/student-services/health-and-wellness-services/services']",1
CUNY City College,https://www.ccny.cuny.edu/shs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CUNY Graduate School and University Center,https://www.gc.cuny.edu/Prospective-Current-Students/Student-Life/Health-Wellness/Health-Services,4,"['https://www.gc.cuny.edu/Prospective-Current-Students/Student-Life/Health-Wellness/Health-Services/Frequently-Asked-Questions', 'https://www.gc.cuny.edu/Prospective-Current-Students/Student-Life/Health-Wellness/Health-Services/Healthcare-Resources/Prescription-Medication', 'https://www.gc.cuny.edu/Prospective-Current-Students/Student-Life/Health-Wellness/Health-Services/Health-and-Wellness-Topics', 'https://www.gc.cuny.edu/Prospective-Current-Students/Student-Life/Health-Wellness/Health-Services/Health-Information-and-Education-Resources']",9949,82.26,5.24,53,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,30,14,0.035,0.628,0.084,"[-1, -1, -1, -1]",1,"['https://www.gc.cuny.edu/Prospective-Current-Students/Student-Life/Health-Wellness/Health-Services', 'https://www.gc.cuny.edu/Prospective-Current-Students/Student-Life/Health-Wellness/Health-Services/Health-and-Wellness-Topics']",1
CUNY Hunter College,http://www.hunter.cuny.edu/cws/healthservices/welcome-to-health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CUNY John Jay College of Criminal Justice,https://www.jjay.cuny.edu/wellness-health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CUNY Lehman College,https://www.lehman.edu/student-health-center,5,"['https://www.lehman.edu/student-health-center/women-health-services.php', 'https://www.lehman.edu/student-health-center/faqs.php', 'https://www.lehman.edu/student-health-center/clinical-services-fees.php', 'https://www.lehman.edu/student-health-center/health-info-websites.php']",4153,83.89,4.15,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,8,0.07,0.65,0.062,-1,1,"['https://www.lehman.edu/student-health-center', 'https://www.lehman.edu/student-health-center/clinical-services-fees.php']",1
CUNY Medgar Evers College,https://www.cuny.edu/current-students/student-affairs/student-services/health-services/campus-health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CUNY New York City College of Technology,http://www.citytech.cuny.edu/wellness-center,1,['http://www.citytech.cuny.edu/wellness-center/services.aspx'],523,67.61,6.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.002,0.702,0.107,[-1],1,"['http://www.citytech.cuny.edu/wellness-center', 'http://www.citytech.cuny.edu/wellness-center/services.aspx']",1
CUNY Queens College,https://www.qc.cuny.edu/studentlife/services/health/Pages,2,"['https://www.qc.cuny.edu/StudentLife/services/health/Pages/Services.aspx', 'https://www.qc.cuny.edu/StudentLife/services/health/Pages/Health%20clinics.aspx']",2036,69.9,6.23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.671,0.148,"['Sat, 15 Aug 2020 11:39:45 GMT', 'Sat, 15 Aug 2020 11:39:46 GMT']",-1,[],1
CUNY York College,https://www.york.cuny.edu/student-development/health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Fashion Institute of Technology,http://www.fitnyc.edu/health-services,5,"['http://www.fitnyc.edu/health-services/services/women.php', 'http://www.fitnyc.edu/health-services/services/index.php', 'http://www.fitnyc.edu/health-services/resources/health-insurance-basics.php', 'http://www.fitnyc.edu/health-services/health-education.php', 'http://www.fitnyc.edu/health-services/services/hiv-testing.php']",4752,80.09,5.12,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0.023,0.498,0.162,"[-1, -1, -1, -1, -1]",1,"['http://www.fitnyc.edu/health-services', 'http://www.fitnyc.edu/health-services/health-education.php']",1
SUNY College of Technology at Alfred,https://www.alfredstate.edu/student-life/health-and-wellness-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
SUNY College of Technology at Canton,https://www.canton.edu/health_center,10,"['https://www.canton.edu/health_center/services.html', 'https://www.canton.edu/health_center/staff.html', 'http://www.canton.edu/health_center/health_fee.html', 'http://www.canton.edu/health_center/mission.html', 'http://www.canton.edu/health_center/influenza.html', 'https://www.canton.edu/health_center/training.html', 'https://www.canton.edu/health_center/links.html', 'http://www.canton.edu/health_center/immunizations.html', 'https://www.canton.edu/health_center/askthenurse.html', 'https://www.canton.edu/health_center/']",9788,49.36,10.37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.036,0.663,0.033,"['Mon, 27 Jul 2020 21:48:50 GMT', 'Mon, 27 Jul 2020 21:48:50 GMT', -1, -1, -1, 'Mon, 27 Jul 2020 21:48:50 GMT', 'Mon, 27 Jul 2020 21:48:50 GMT', -1, 'Mon, 27 Jul 2020 21:48:51 GMT', -1]",0,['https://www.canton.edu/health_center'],1
SUNY College of Technology at Delhi,https://www.delhi.edu/campus-life/health-counseling,1,['https://www.delhi.edu/campus-life/health-counseling/womens-health/index.php'],492,75.17,5.2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0.507,0.22,[-1],1,"['https://www.delhi.edu/campus-life/health-counseling', 'https://www.delhi.edu/campus-life/health-counseling/womens-health/index.php']",1
SUNY College of Agriculture and Technology at Cobleskill,https://www.cobleskill.edu/campus-life/wellness-center,12,"['https://www.cobleskill.edu/campus-life/wellness-center/can-chronicle/cc-january-15.pdf', 'https://www.cobleskill.edu/campus-life/wellness-center/fees-wellness-center.aspx', 'https://www.cobleskill.edu/campus-life/wellness-center/pleasure-package-faq.aspx', 'https://www.cobleskill.edu/campus-life/wellness-center/can-chronicle/March2018.pdf', 'https://www.cobleskill.edu/campus-life/wellness-center/can-chronicle/New%20April%202017%20Issue%201.pdf', 'https://www.cobleskill.edu/campus-life/wellness-center/can-chronicle/March%202016%20-%201.pdf']",1428,91.01,2.77,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.015,0.686,0.144,"['Wed, 06 Mar 2019 21:33:49 GMT', 'Wed, 06 Mar 2019 21:33:00 GMT', 'Wed, 06 Mar 2019 21:33:51 GMT', -1, -1, 'Thu, 21 Mar 2019 19:10:30 GMT', 'Wed, 06 Mar 2019 22:17:58 GMT', 'Wed, 06 Mar 2019 21:33:41 GMT', 'Wed, 06 Mar 2019 21:33:21 GMT', 'Wed, 06 Mar 2019 21:33:43 GMT', 'Wed, 06 Mar 2019 21:33:17 GMT', 'Mon, 23 Sep 2019 15:25:03 GMT']",0,['https://www.cobleskill.edu/campus-life/wellness-center'],1
Farmingdale State College,https://www.farmingdale.edu/health-wellness-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Morrisville State College,https://www.morrisville.edu/life-on-campus/health-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
SUNY at Albany,https://www.albany.edu/health_center,2,['https://www.albany.edu/health_center/hepatitis.shtml'],1715,73.82,7.24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.007,0.518,0.214,"[-1, -1]",2,"['https://www.albany.edu/health_center', 'https://www.albany.edu/health_center/immunizationreqs.shtml', 'https://www.albany.edu/health_center/Student%20MMR%20vaccine%20options.docx']",1
Binghamton University,https://www.binghamton.edu/health,7,"['https://www.binghamton.edu/health/services/womens-services.html', 'https://www.binghamton.edu/health/index.html', 'https://www.binghamton.edu/health/about/index.html', 'https://www.binghamton.edu/health/services/health-fee.html', 'https://www.binghamton.edu/health/services/immunizations.html', 'https://www.binghamton.edu/health/services/index.html', 'https://www.binghamton.edu/health/travel-planning.html']",3019,54.05,8.72,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0.02,0.655,0.137,"[-1, -1, -1, -1, -1, -1, -1]",1,"['https://www.binghamton.edu/health', 'https://www.binghamton.edu/health/services/index.html']",1
University at Buffalo,https://www.buffalo.edu/studentlife/who-we-are/departments,2,"['https://www.buffalo.edu/studentlife/who-we-are/departments/health.html', 'https://www.buffalo.edu/studentlife/who-we-are/departments/health-promotion.html']",2811,17.58,25.88,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.017,0.603,0.137,"[-1, -1]",1,"['https://www.buffalo.edu/studentlife/who-we-are/departments', 'https://www.buffalo.edu/studentlife/who-we-are/departments/health-promotion.html']",1
