University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,Birth Control,IUD ,Progesterone IUD ,Progestin ,Hormonal IUD ,Mirena ,Skyla ,Kyleena ,Liletta ,Copper IUD ,Non-Hormonal IUD ,Nonhormonal IUD ,Paragard ,Contraceptive implant ,Nexplanon ,Contraceptive injection ,Control shot ,Depo-Provera ,Depo ,emergency contraception ,emergency contraceptives ,morning after pill ,Plan B ,levonorgestrel ,ella ,ulipristal acetate ,contraceptive pill ,control pill ,diaphragm ,spermicide ,contraceptive patch ,control patch ,vaginal ring ,control ring ,contraceptive ring ,cervical cap,pap smear,pap smears,papsmear,papsmears,pap test,pap tests,Condom,Condoms,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
University of West Georgia,https://www.westga.edu/health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Hawaii at Hilo,https://hilo.hawaii.edu/studentaffairs/health,2,"['https://hilo.hawaii.edu/studentaffairs/health/services.php', 'https://hilo.hawaii.edu/studentaffairs/health/']",1955,70.18,7.2,23,3,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,4,0.092,0.639,0.138,"[-1, -1]",0,['https://hilo.hawaii.edu/studentaffairs/health'],1
University of Hawaii at Manoa,https://www.hawaii.edu/shs,8,"['https://www.hawaii.edu/shs/lcc/health_clearance.htm', 'http://www.hawaii.edu/shs/lcc/our_services.htm', 'https://www.hawaii.edu/shs/for_patients/appointments.php', 'https://www.hawaii.edu/shs/our_services/clinics.php', 'https://www.hawaii.edu/shs/health_promotion/resource_center.php', 'https://www.hawaii.edu/shs/health_promotion/lokahi_program.php']",4346,67.6,7.61,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,0.013,0.556,0.22,"['Fri, 31 Jan 2020 17:56:19 GMT', -1, -1, -1, -1, 'Wed, 19 Feb 2014 23:18:51 GMT', -1, -1]",1,"['https://www.hawaii.edu/shs', 'https://www.hawaii.edu/shs/our_services/clinics.php']",1
University of Hawaii West Oahu,https://westoahu.hawaii.edu/current-students/health-and-wellness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Boise State University,https://www.boisestate.edu/healthservices,5,"['https://www.boisestate.edu/healthservices/sexual-health/', 'https://www.boisestate.edu/healthservices/medical/dispensary-and-medications/', 'https://www.boisestate.edu/healthservices/medical-services/contraception/', 'https://www.boisestate.edu/healthservices/staff/', 'https://www.boisestate.edu/healthservices/exams-and-checkups/']",11277,70.39,6.31,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0.048,0.527,0.233,"[-1, -1, -1, -1, -1]",1,"['https://www.boisestate.edu/healthservices', 'https://www.boisestate.edu/healthservices/staff/']",1
Idaho State University,https://www.isu.edu/healthcenter,2,"['https://www.isu.edu/healthcenter/after-hours-care/', 'https://www.isu.edu/healthcenter/services-pocatello--idaho-falls-and-meridian/']",1647,77.42,5.58,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0.664,0.035,"['Wed, 15 Jul 2020 19:09:16 GMT', 'Wed, 15 Jul 2020 19:09:16 GMT']",1,"['https://www.isu.edu/healthcenter', 'https://www.isu.edu/healthcenter/after-hours-care/']",1
University of Idaho,https://www.uidaho.edu/current-students/student-health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Lewis Clark State College,https://www.lcsc.edu/student-health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Chicago State University,https://www.csu.edu/collegeofhealthsciences/wellnesscenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Eastern Illinois University,https://www.eiu.edu/health,4,"['https://www.eiu.edu/health/womenshealth.php', 'https://www.eiu.edu/health/pharmacy.php', 'https://www.eiu.edu/health/OTC2018.pdf']",1338,69.25,7.1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.066,0.575,0.12,"[-1, -1, 'Tue, 13 Aug 2019 12:45:38 GMT', 'Thu, 02 Aug 2018 14:38:26 GMT']",1,"['https://www.eiu.edu/health', 'https://www.eiu.edu/health/pharmacy.php']",1
Governors State University,https://www.govst.edu/advocate-health-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Illinois at Chicago,https://hospital.uillinois.edu/primary-and-specialty-care/family-medicine/student-health,1,['https://hospital.uillinois.edu/primary-and-specialty-care/family-medicine/student-health'],963,74.77,5.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.015,0.545,0.175,[-1],0,['https://hospital.uillinois.edu/primary-and-specialty-care/family-medicine/student-health'],1
University of Illinois at Urbana Champaign,https://www.mckinley.illinois.edu,3,"['https://www.mckinley.illinois.edu/medical-services/womens-health/womens-health-appointments', 'https://www.mckinley.illinois.edu/parents/health-service-fee/charges-medications-and-vaccines']",1206,69.61,7.44,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.682,0.083,"['Thu, 16 Jul 2020 20:38:14 GMT', 'Thu, 16 Jul 2020 20:38:15 GMT', -1]",2,"['https://www.mckinley.illinois.edu', 'https://www.mckinley.illinois.edu/medical-services/womens-health', 'https://www.mckinley.illinois.edu/medical-services/womens-health/womens-health-walk-clinic']",1
Illinois State University,https://healthservices.illinoisstate.edu,16,"['https://healthservices.illinoisstate.edu/pharmacy/birth-control.shtml', 'https://healthservices.illinoisstate.edu/downloads/BirthControlMethods_2018.pdf', 'https://healthservices.illinoisstate.edu/medical-services/sexual-health.shtml', 'https://healthservices.illinoisstate.edu/medical-services/documents.shtml', 'https://healthservices.illinoisstate.edu/medical-services/clinic.shtml', 'https://healthservices.illinoisstate.edu/medical-services/nurse-consult.shtml', 'https://healthservices.illinoisstate.edu/pharmacy/faq.shtml', 'https://healthservices.illinoisstate.edu/pharmacy/over-the-counter.shtml', 'https://healthservices.illinoisstate.edu/medical-services/Laboratory-Pricing.shtml', 'https://healthservices.illinoisstate.edu/downloads/GynecologicalExam.pdf']",2943,67.68,6.94,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,2,0,1,1,0.05,0.512,0.196,"[-1, 'Fri, 21 Jul 2017 18:42:05 GMT', 'Wed, 03 Oct 2018 19:40:40 GMT', -1, -1, 'Fri, 21 Jul 2017 18:42:02 GMT', -1, -1, 'Fri, 21 Jul 2017 18:42:05 GMT', -1, -1, 'Fri, 21 Jul 2017 18:42:00 GMT', -1, 'Mon, 19 Mar 2018 19:55:10 GMT', 'Fri, 21 Jul 2017 18:42:02 GMT', 'Fri, 21 Jul 2017 18:42:06 GMT']",2,"['https://healthservices.illinoisstate.edu', 'https://healthservices.illinoisstate.edu/pharmacy/', 'https://healthservices.illinoisstate.edu/pharmacy/faq.shtml']",1
Northern Illinois University,https://www.niu.edu/health-services,2,['https://www.niu.edu/health-services/insurance/index.shtml'],558,87.05,4.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.431,0.472,"[-1, 'Wed, 15 Jul 2020 23:44:24 GMT']",1,"['https://www.niu.edu/health-services', 'https://www.niu.edu/health-services/insurance/index.shtml']",1
Northeastern Illinois University,https://www.neiu.edu/university-life/student-health-services,3,"['https://www.neiu.edu/university-life/student-health-services/services', 'https://www.neiu.edu/university-life/student-health-services/faqs', 'https://www.neiu.edu/university-life/student-health-services/health-education-workshop-request']",2980,79.62,5.21,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,7,0.038,0.61,0.193,"[-1, -1, -1]",1,"['https://www.neiu.edu/university-life/student-health-services', 'https://www.neiu.edu/university-life/student-health-services/faqs']",1
University of Illinois at Springfield,https://www.uis.edu/healthservices,9,"['https://www.uis.edu/healthservices/services/', 'https://www.uis.edu/healthservices/wp-content/uploads/sites/102/2013/04/2013ContraceptiveConsent.pdf', 'https://www.uis.edu/healthservices/10-ways-to-relieve-period-cramps/', 'https://www.uis.edu/healthservices/wp-content/uploads/sites/102/2013/04/SexualHistoryQuestionnaire_53966-11.2016.pdf', 'https://www.uis.edu/healthservices/forms/', 'https://www.uis.edu/healthservices/forms/hpvvaccine/']",5665,73.58,6.56,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0.035,0.629,0.07,"[-1, 'Wed, 30 Nov 2016 15:32:43 GMT', 'Mon, 15 Apr 2013 15:54:13 GMT', 'Wed, 30 Nov 2016 15:43:48 GMT', -1, 'Mon, 15 Apr 2013 15:54:14 GMT', 'Thu, 10 Nov 2016 21:42:24 GMT', -1, -1]",1,"['https://www.uis.edu/healthservices', 'https://www.uis.edu/healthservices/services/']",1
Southern Illinois University Carbondale,https://shc.siu.edu,1,['https://shc.siu.edu/pharmacy/'],751,83.83,5.04,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.575,0.129,[-1],1,"['https://shc.siu.edu', 'https://shc.siu.edu/pharmacy/index.php']",1
Southern Illinois University Edwardsville,https://www.siue.edu/healthservice,15,"['https://www.siue.edu/healthservice/forms/brochures/PID%20Fact%20Sheet%20July%202014.pdf', 'https://www.siue.edu/healthservice/forms/brochures/High%20Blood%20Pressure.pdf', 'https://www.siue.edu/healthservice/clinic/womens_health.shtml', 'https://www.siue.edu/healthservice/clinic/index.shtml', 'https://www.siue.edu/healthservice/forms/brochures/Condoms%2010%20Things%20To%20Know.pdf', 'https://www.siue.edu/healthservice/info/std.shtml', 'https://www.siue.edu/healthservice/faq.shtml', 'https://www.siue.edu/healthservice/travelers.shtml', 'https://www.siue.edu/healthservice/']",5860,75.05,5.99,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,6,5,0.036,0.578,0.095,"[-1, 'Thu, 16 Jul 2020 20:35:19 GMT', -1, 'Thu, 16 Jul 2020 20:35:18 GMT', -1, -1, 'Mon, 22 Jun 2020 18:55:52 GMT', 'Thu, 16 Jul 2020 20:35:18 GMT', -1, 'Thu, 16 Jul 2020 20:35:18 GMT', -1, -1, 'Thu, 16 Jul 2020 20:35:19 GMT', -1, 'Thu, 16 Jul 2020 20:35:20 GMT']",0,['https://www.siue.edu/healthservice'],1
Western Illinois University,http://www.wiu.edu/student_services/beu_health_center,4,"['http://www.wiu.edu/student_services/beu_health_center/services/sexual.php', 'http://www.wiu.edu/student_services/beu_health_center/services/pharmacy.php', 'http://www.wiu.edu/student_services/beu_health_center/services/', 'http://www.wiu.edu/student_services/beu_health_center/services/lab.php']",2997,76.44,5.61,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.074,0.616,0.082,"[-1, -1, -1, -1]",1,"['http://www.wiu.edu/student_services/beu_health_center', 'http://www.wiu.edu/student_services/beu_health_center/services/sexual.php']",1
Ball State University,https://www.bsu.edu/campuslife/healthcenter,13,"['https://www.bsu.edu/campuslife/healthcenter/services/womens-center/obtaining-contraception/contraception', 'https://www.bsu.edu/campuslife/healthcenter/faq', 'https://www.bsu.edu/campuslife/healthcenter/services/womens-center/ec', 'https://www.bsu.edu/campuslife/healthcenter/services/womens-center', 'https://www.bsu.edu/campuslife/healthcenter/services/womens-center/condtreat', 'https://www.bsu.edu/campuslife/healthcenter/services/womens-center/sexualassault', 'https://www.bsu.edu/campuslife/healthcenter/services/womens-center/obtaining-contraception', 'https://www.bsu.edu/campuslife/healthcenter/services/sexually-transmitted-infections', 'https://www.bsu.edu/campuslife/healthcenter/services/sexually-transmitted-infections/hpv', 'https://www.bsu.edu/campuslife/healthcenter/services/sexually-transmitted-infections/herpes', 'https://www.bsu.edu/campuslife/healthcenter/services/sexually-transmitted-infections/trichomonas', 'https://www.bsu.edu/campuslife/healthcenter/services/sexually-transmitted-infections/gcct', 'https://www.bsu.edu/campuslife/healthcenter/services/immoff']",7791,72.73,6.58,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,8,7,0.033,0.572,0.076,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://www.bsu.edu/campuslife/healthcenter', 'https://www.bsu.edu/campuslife/healthcenter/faq']",1
Indiana University Purdue University Fort Wayne,https://www.iufw.edu,4,"['https://www.iufw.edu/lafayette-street-clinic/index.html', 'https://www.iufw.edu/graduation/pfw_arts_and_sciences.html', 'https://www.iufw.edu/nursing/lafayette-street-clinic/index.html', 'https://www.iufw.edu/nursing/faculty-staff/christopher-coleman.html']",3131,74.31,5.74,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,3,2,0.09,0.631,0.074,"[-1, -1, -1, -1]",2,"['https://www.iufw.edu', 'https://www.iufw.edu/graduation/index.html', 'https://www.iufw.edu/graduation/pfw_arts_and_sciences.html']",1
Indiana University Purdue University Indianapolis,https://health.iupui.edu,4,"['https://health.iupui.edu/faq/index.html', 'https://health.iupui.edu/our-staff/support-staff/white-ella.html', 'https://health.iupui.edu/our-staff/index.html']",2535,66.36,9.49,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.054,0.812,0.015,"['Wed, 27 May 2020 15:06:43 GMT', -1, -1, -1]",1,"['https://health.iupui.edu', 'https://health.iupui.edu/our-staff/index.html']",1
University of Southern Indiana,https://www.usi.edu/healthcenter,4,"['https://www.usi.edu/healthcenter/services/womens-health', 'https://www.usi.edu/healthcenter/resources/information-about-conditions-diseases/', 'https://www.usi.edu/healthcenter/about-us/appointments/', 'https://www.usi.edu/healthcenter/services/immunizations']",1069,74.42,5.68,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,1,0.057,0.748,0.091,"[-1, -1, -1, -1]",1,"['https://www.usi.edu/healthcenter', 'https://www.usi.edu/healthcenter/resources/information-about-conditions-diseases/']",1
Indiana State University,https://www.indstate.edu/health-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Indiana University Kokomo,https://www.iuk.edu/health-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Indiana University South Bend,https://healthscience.iusb.edu/health-and-wellness-center,2,"['https://healthscience.iusb.edu/health-and-wellness-center/index.html', 'https://healthscience.iusb.edu/health-and-wellness-center/sti-testing.html']",1256,48.25,10.19,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.016,0.628,0.095,"[-1, -1]",1,"['https://healthscience.iusb.edu/health-and-wellness-center', 'https://healthscience.iusb.edu/health-and-wellness-center/index.html']",1
Indiana University Bloomington,https://healthcenter.indiana.edu,19,"['https://healthcenter.indiana.edu/health-answers/contraception/iud.html', 'https://healthcenter.indiana.edu/health-answers/contraception/nexplanon.html', 'https://healthcenter.indiana.edu/health-answers/contraception/progestin.html', 'https://healthcenter.indiana.edu/health-answers/contraception/birth-control.html', 'https://healthcenter.indiana.edu/health-answers/contraception/index.html', 'https://healthcenter.indiana.edu/health-answers/contraception/emergency-contraception.html', 'https://healthcenter.indiana.edu/health-answers/contraception/depo-provera.html', 'https://healthcenter.indiana.edu/health-answers/contraception/ring.html', 'https://healthcenter.indiana.edu/wellness/index.html', 'https://healthcenter.indiana.edu/health-answers/gyn-health/index.html', 'https://healthcenter.indiana.edu/health-answers/contraception/contraceptive-patch.html', 'https://healthcenter.indiana.edu/medical/pharmacy/index.html', 'https://healthcenter.indiana.edu/health-answers/contraception/condoms.html', 'https://healthcenter.indiana.edu/health-answers/gyn-health/uti.html', 'https://healthcenter.indiana.edu/health-answers/gyn-health/pms-pmdd.html', 'https://healthcenter.indiana.edu/health-answers/sexual-health/condoms.html', 'https://healthcenter.indiana.edu/health-answers/gyn-health/pap-test.html', 'https://healthcenter.indiana.edu/health-answers/gyn-health/abnormal-pap.html', 'https://healthcenter.indiana.edu/health-answers/sexual-health/prep-hiv-prevention.html']",19258,62.85,8.72,525,75,9,0,11,0,2,0,0,1,0,0,0,3,0,0,0,0,0,26,14,0,1,3,6,2,1,0,8,1,5,5,0,0,0,4,0,0,0,0,0,41,16,189,102,0.092,0.53,0.131,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://healthcenter.indiana.edu', 'https://healthcenter.indiana.edu/wellness/index.html']",1
Indiana University Northwest,https://www.iun.edu/chhs/health-wellness-center-clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Indiana University East,https://www.iue.edu/health,1,['https://www.iue.edu/health/'],861,88.46,3.42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.006,0.623,0.23,[-1],0,['https://www.iue.edu/health'],1
Purdue University Calumet Campus,https://www.purdue.edu/push,2,"['https://www.purdue.edu/push/Providers/providerbiophotos/katefullbio.html', 'https://www.purdue.edu/push/Medical/index.html']",1808,56.76,10.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.484,0.194,"['Mon, 13 Jul 2020 14:52:46 GMT', 'Mon, 13 Jul 2020 14:52:48 GMT']",1,"['https://www.purdue.edu/push', 'https://www.purdue.edu/push/Medical/index.html']",1
Purdue University North Central Campus,https://www.purdue.edu/push,2,"['https://www.purdue.edu/push/Providers/providerbiophotos/katefullbio.html', 'https://www.purdue.edu/push/Medical/index.html']",1808,56.76,10.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.484,0.194,"['Mon, 13 Jul 2020 14:52:46 GMT', 'Mon, 13 Jul 2020 14:52:48 GMT']",1,"['https://www.purdue.edu/push', 'https://www.purdue.edu/push/Medical/index.html']",1
Iowa State University,https://health.iastate.edu,19,"['https://health.iastate.edu/services/womens-health/', 'https://health.iastate.edu/services/sexual-health-2/', 'https://health.iastate.edu/staff/laura-moeller-m-d/', 'https://health.iastate.edu/about-us/giving/', 'https://health.iastate.edu/about-us/news/', 'https://health.iastate.edu/new-students/immunization-requirements/international-student/international-student_checklist/', 'http://health.iastate.edu/wp-content/uploads/2017/10/2017-Vulvar-Dermititis-Brochure-FINAL-web.pdf', 'https://health.iastate.edu/wellness/condom-distribution/', 'https://health.iastate.edu/wellness/resources/', 'https://health.iastate.edu/staff/mary-raman-arnp/', 'https://health.iastate.edu/resources/faq/', 'https://health.iastate.edu/new-students/', 'https://health.iastate.edu/services/pharmacy/']",7507,72.92,6.15,86,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,45,27,0.031,0.633,0.112,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://health.iastate.edu', 'https://health.iastate.edu/services/sexual-health-2/']",1
University of Iowa,https://studenthealth.uiowa.edu,12,"['https://studenthealth.uiowa.edu/info/health-fee/', 'https://studenthealth.uiowa.edu/services/sexual-health/', 'http://studenthealth.uiowa.edu/assets/Travel-Questionnaire-and-Worksheet2.pdf', 'https://studenthealth.uiowa.edu/resources/self-care-guide/sexual-violence/', 'https://studenthealth.uiowa.edu/resources/news/reduced-hours-for-in-person-clinic-visits/', 'https://studenthealth.uiowa.edu/resources/self-care-guide/sexual-health/', 'https://studenthealth.uiowa.edu/services/medical-services/', 'https://studenthealth.uiowa.edu/graduating-students/', 'http://studenthealth.uiowa.edu/assets/Requirements-/Insurance-Question-and-Answer-Pamphlet.pdf']",4866,60.34,8.9,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4,1,0.025,0.49,0.225,"[-1, -1, 'Mon, 11 May 2020 19:08:31 GMT', -1, -1, -1, -1, -1, -1, -1, 'Fri, 12 Apr 2019 17:48:40 GMT', -1]",1,"['https://studenthealth.uiowa.edu', 'https://studenthealth.uiowa.edu/resources/news/reduced-hours-for-in-person-clinic-visits/']",1
University of Northern Iowa,https://health.uni.edu,10,"['https://health.uni.edu/services/health-education', 'https://health.uni.edu/', 'https://health.uni.edu/online-appointment-scheduling', 'https://health.uni.edu/sites/default/files/uni_travel_consultation_request_form_update_2017.pdf', 'https://health.uni.edu/services/lab-testing', 'https://health.uni.edu/services/woman', 'https://health.uni.edu/insurance/faq', 'https://health.uni.edu/sites/default/files/ship_coverage_manual_2017.pdf']",4450,70.44,7.73,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0.015,0.573,0.158,"['Thu, 16 Jul 2020 19:21:56 GMT', 'Thu, 16 Jul 2020 19:20:48 GMT', 'Thu, 16 Jul 2020 19:21:57 GMT', 'Fri, 03 Apr 2020 15:33:50 GMT', 'Fri, 16 Jun 2017 14:49:56 GMT', 'Thu, 16 Jul 2020 19:21:58 GMT', 'Thu, 16 Jul 2020 19:21:58 GMT', 'Thu, 16 Jul 2020 19:21:59 GMT', 'Thu, 31 Jan 2019 19:57:21 GMT', 'Thu, 24 May 2018 18:26:27 GMT']",0,['https://health.uni.edu'],1
Emporia State University,https://www.emporia.edu/student-life/health-wellness/student-health-services,3,"['https://www.emporia.edu/student-life/health-wellness/student-health-services/student-health-services-frequently-asked-questions/', 'https://www.emporia.edu/student-life/health-wellness/student-health-services/student-health-services-resources/', 'https://www.emporia.edu/student-life/health-wellness/student-health-services/']",3373,66.61,8.83,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.025,0.61,0.063,"[-1, -1, -1]",0,['https://www.emporia.edu/student-life/health-wellness/student-health-services'],1
Fort Hays State University,https://www.fhsu.edu/student-health,6,"['https://www.fhsu.edu/student-health/Pharmacy/index', 'https://www.fhsu.edu/student-health/Contact-Us/index', 'https://www.fhsu.edu/student-health/documents/Health%20History%20Questionairre%208.01.15%20Ver.%202', 'https://www.fhsu.edu/student-health/Health-Insurance/2019-uhcsummary-brochure', 'https://www.fhsu.edu/student-health/', 'https://www.fhsu.edu/student-health/Services/index']",61289,68.19,7.1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0.027,0.621,0.056,"['Thu, 16 Jul 2020 06:10:21 GMT', 'Thu, 16 Jul 2020 06:10:24 GMT', 'Thu, 16 Jul 2020 06:10:17 GMT', 'Thu, 16 Jul 2020 06:10:15 GMT', 'Thu, 16 Jul 2020 06:10:23 GMT', 'Thu, 16 Jul 2020 06:10:21 GMT']",0,['https://www.fhsu.edu/student-health'],1
